"Username","Condition.Description","Stimuli.Cue","Procedure.Trial.Type","affordance_parsed","word","lemma","POS"
"AF6541","Version 37","clover","BOI","pull","pull","pull","NOUN"
"AF6541","Version 37","critter","BOI","crawl","crawl","crawl","NOUN"
"AF6541","Version 37","kneecap","BOI","move","move","move","VERB"
"AF6541","Version 37","kneecap","BOI","kneel","kneel","kneel","NOUN"
"AF6541","Version 37","tummy","BOI","squeeze","squeeze","squeeze","NOUN"
"AF6541","Version 37","tummy","BOI","pull","pull","pull","NOUN"
"AF6541","Version 37","tummy","BOI","push out","push","push","INTJ"
"AF6541","Version 37","tummy","BOI","lay on","lay","lay","VERB"
"AF6541","Version 37","tummy","BOI","fill up ","fill","fill","NOUN"
"AF6541","Version 37","elephant","BOI","ride","ride","ride","NOUN"
"AF6541","Version 37","elephant","BOI","look at","look","look","VERB"
"AF6541","Version 37","elephant","BOI","play with","play","play","VERB"
"AF6541","Version 37","twig","BOI","pull","pull","pull","NOUN"
"AF6541","Version 37","twig","BOI","grab","grab","grab","VERB"
"AF6541","Version 37","locket","BOI","lock","lock","lock","NOUN"
"AF6541","Version 37","auto","BOI","mobile","mobile","mobile","ADJ"
"AF6541","Version 37","stereo","BOI","listen","listen","listen","VERB"
"AF6541","Version 37","stereo","BOI","play","play","play","VERB"
"AF6541","Version 37","stereo","BOI","dance","dance","dance","NOUN"
"AF6541","Version 37","lamplight","BOI","turn on and off","turn","turn","VERB"
"AF6541","Version 37","lamplight","BOI","set down","set","set","VERB"
"AF6541","Version 37","tub","BOI","put things in","put","put","VERB"
"AF6541","Version 37","tub","BOI","put things in","things","thing","NOUN"
"AF6541","Version 37","tub","BOI","lay in","lay","lay","VERB"
"AF6541","Version 37","tub","BOI","store items ","store","store","NOUN"
"AF6541","Version 37","tub","BOI","store items ","items","item","NOUN"
"AF6541","Version 37","pistachio","BOI","eat","eat","eat","VERB"
"AF6541","Version 37","pistachio","BOI","crack","crack","crack","NOUN"
"AF6541","Version 37","pistachio","BOI","spit","spit","spit","NOUN"
"AF6541","Version 37","pistachio","BOI","chew ","chew","chew","NOUN"
"AF6541","Version 37","glue","BOI","stick","stick","stick","NOUN"
"AF6541","Version 37","glue","BOI","hold together ","hold","hold","INTJ"
"AF6541","Version 37","glue","BOI","hold together ","together","together","ADV"
"AR0075","Version 41","suitcase","BOI","hold clothes","hold","hold","INTJ"
"AR0075","Version 41","suitcase","BOI","hold clothes","clothes","clothe","NOUN"
"AR0075","Version 41","suitcase","BOI","travel easily","travel","travel","NOUN"
"AR0075","Version 41","suitcase","BOI","travel easily","easily","easily","ADV"
"AR0075","Version 41","suitcase","BOI","storage","storage","storage","NOUN"
"AR0075","Version 41","germ","BOI","infection","infection","infection","NOUN"
"AR0075","Version 41","taxi","BOI","transport people","transport","transport","NOUN"
"AR0075","Version 41","taxi","BOI","transport people","people","people","NOUN"
"AR0075","Version 41","taxi","BOI","provide a wage","provide","provide","VERB"
"AR0075","Version 41","taxi","BOI","provide a wage","wage","wage","NOUN"
"AR0075","Version 41","taxi","BOI","hold luggage","hold","hold","INTJ"
"AR0075","Version 41","taxi","BOI","hold luggage","luggage","luggage","NOUN"
"AR0075","Version 41","taxi","BOI","keep people safe","keep","keep","VERB"
"AR0075","Version 41","taxi","BOI","keep people safe","people","people","NOUN"
"AR0075","Version 41","taxi","BOI","keep people safe","safe","safe","ADJ"
"AR0075","Version 41","dildo","BOI","masturbation","masturbation","masturbation","NOUN"
"AR0075","Version 41","dildo","BOI","sex","sex","sex","NOUN"
"AR0075","Version 41","narcotics","BOI","recreational drug use","recreational","recreational","ADJ"
"AR0075","Version 41","narcotics","BOI","recreational drug use","drug","drug","NOUN"
"AR0075","Version 41","narcotics","BOI","recreational drug use","use","use","VERB"
"AR0075","Version 41","narcotics","BOI","changes mood","changes","change","NOUN"
"AR0075","Version 41","narcotics","BOI","changes mood","mood","mood","NOUN"
"AR0075","Version 41","narcotics","BOI","makes people feel good","makes","make","VERB"
"AR0075","Version 41","narcotics","BOI","makes people feel good","people","people","NOUN"
"AR0075","Version 41","narcotics","BOI","makes people feel good","feel","feel","VERB"
"AR0075","Version 41","narcotics","BOI","makes people feel good","good","good","ADJ"
"AR0075","Version 41","chairwoman","BOI","leadership","leadership","leadership","NOUN"
"AR0075","Version 41","chairwoman","BOI","participate on a committee","participate","participate","VERB"
"AR0075","Version 41","chairwoman","BOI","participate on a committee","committee","committee","NOUN"
"AR0075","Version 41","chairwoman","BOI","make decisions","make","make","VERB"
"AR0075","Version 41","chairwoman","BOI","make decisions","decisions","decision","NOUN"
"AR0075","Version 41","backgammon","BOI","have fun","fun","fun","NOUN"
"AR0075","Version 41","backgammon","BOI","build community","build","build","NOUN"
"AR0075","Version 41","backgammon","BOI","build community","community","community","NOUN"
"AR0075","Version 41","gift","BOI","show love and appreciation","show","show","VERB"
"AR0075","Version 41","gift","BOI","show love and appreciation","love","love","NOUN"
"AR0075","Version 41","gift","BOI","show love and appreciation","appreciation","appreciation","NOUN"
"AR0075","Version 41","gift","BOI","celebrate ","celebrate","celebrate","NOUN"
"AR0075","Version 41","train","BOI","transport people and things","transport","transport","NOUN"
"AR0075","Version 41","train","BOI","transport people and things","people","people","NOUN"
"AR0075","Version 41","train","BOI","transport people and things","things","thing","NOUN"
"AR0075","Version 41","train","BOI","provide peoples salaries","provide","provide","VERB"
"AR0075","Version 41","train","BOI","provide peoples salaries","peoples","people","NOUN"
"AR0075","Version 41","train","BOI","provide peoples salaries","salaries","salary","NOUN"
"AR0075","Version 41","train","BOI","store stuff","store","store","NOUN"
"AR0075","Version 41","train","BOI","store stuff","stuff","stuff","NOUN"
"AR0075","Version 41","brickwork","BOI","keep structures up","keep","keep","VERB"
"AR0075","Version 41","brickwork","BOI","keep structures up","structures","structure","NOUN"
"AR0075","Version 41","brickwork","BOI","decoration","decoration","decoration","NOUN"
"AR0075","Version 41","broccoli","BOI","cooking","cooking","cook","NOUN"
"AR0075","Version 41","broccoli","BOI","eating","eating","eat","VERB"
"AR0075","Version 41","broccoli","BOI","nutrition","nutrition","nutrition","NOUN"
"AR0075","Version 41","broccoli","BOI","keeps people healthy","keeps","keep","VERB"
"AR0075","Version 41","broccoli","BOI","keeps people healthy","people","people","NOUN"
"AR0075","Version 41","broccoli","BOI","keeps people healthy","healthy","healthy","ADJ"
"AR0075","Version 41","roommate","BOI","split rent","split","split","VERB"
"AR0075","Version 41","roommate","BOI","split rent","rent","rent","VERB"
"AR0075","Version 41","roommate","BOI","companionship","companionship","companionship","NOUN"
"AR0075","Version 41","roommate","BOI","cleaning","cleaning","cleaning","NOUN"
"AR0075","Version 41","roommate","BOI","safety ","safety","safety","NOUN"
"AR0075","Version 41","binoculars","BOI","make things easier to see","make","make","VERB"
"AR0075","Version 41","binoculars","BOI","make things easier to see","things","thing","NOUN"
"AR0075","Version 41","binoculars","BOI","make things easier to see","easier","easier","ADJ"
"AR0075","Version 41","binoculars","BOI","make things easier to see","see","see","VERB"
"AR0075","Version 41","binoculars","BOI","prop","prop","prop","NOUN"
"AR0075","Version 41","bridegroom","BOI","married","married","marry","VERB"
"AR0075","Version 41","game","BOI","entertainment","entertainment","entertainment","NOUN"
"AR0075","Version 41","game","BOI","education","education","education","NOUN"
"AR0075","Version 41","game","BOI","form relationships","form","form","NOUN"
"AR0075","Version 41","game","BOI","form relationships","relationships","relationship","NOUN"
"AR0075","Version 41","game","BOI","exercise","exercise","exercise","NOUN"
"AR0075","Version 41","tricycle","BOI","transportation","transportation","transportation","NOUN"
"AR0075","Version 41","broach","BOI","decoration","decoration","decoration","NOUN"
"AR0075","Version 41","salt","BOI","provide electrolytes","provide","provide","VERB"
"AR0075","Version 41","salt","BOI","provide electrolytes","electrolytes","electrolyte","NOUN"
"AR0075","Version 41","salt","BOI","season food","season","season","NOUN"
"AR0075","Version 41","salt","BOI","season food","food","food","NOUN"
"AR0075","Version 41","salt","BOI","keep snow from sticking","keep","keep","VERB"
"AR0075","Version 41","salt","BOI","keep snow from sticking","snow","snow","NOUN"
"AR0075","Version 41","salt","BOI","keep snow from sticking","sticking","sticke","VERB"
"AR0075","Version 41","salt","BOI","make ice cream","make","make","VERB"
"AR0075","Version 41","salt","BOI","make ice cream","ice","ice","NOUN"
"AR0075","Version 41","salt","BOI","make ice cream","cream","cream","NOUN"
"AR0075","Version 41","tepee","BOI","housing","housing","housing","NOUN"
"AR0075","Version 41","tepee","BOI","cultural symbol","cultural","cultural","ADJ"
"AR0075","Version 41","tepee","BOI","cultural symbol","symbol","symbol","NOUN"
"AR0075","Version 41","cologne","BOI","make people smell good","make","make","VERB"
"AR0075","Version 41","cologne","BOI","make people smell good","people","people","NOUN"
"AR0075","Version 41","cologne","BOI","make people smell good","smell","smell","INTJ"
"AR0075","Version 41","cologne","BOI","make people smell good","good","good","ADJ"
"AR0075","Version 41","cologne","BOI","attract attention","attract","attract","NOUN"
"AR0075","Version 41","cologne","BOI","attract attention","attention","attention","NOUN"
"AR0075","Version 41","horseshoe","BOI","protect a horse foot","protect","protect","VERB"
"AR0075","Version 41","horseshoe","BOI","protect a horse foot","horse","horse","NOUN"
"AR0075","Version 41","horseshoe","BOI","protect a horse foot","foot","foot","NOUN"
"AR0075","Version 41","mammal","BOI","pet","pet","pet","NOUN"
"AR0075","Version 41","mammal","BOI","zoo animal","zoo","zoo","NOUN"
"AR0075","Version 41","mammal","BOI","zoo animal","animal","animal","NOUN"
"AR0075","Version 41","mammal","BOI","food chain","food","food","NOUN"
"AR0075","Version 41","mammal","BOI","food chain","chain","chain","NOUN"
"AR0075","Version 41","bulb","BOI","light rooms","light","light","NOUN"
"AR0075","Version 41","bulb","BOI","light rooms","rooms","room","NOUN"
"AR0075","Version 41","calipers","BOI","measure things","measure","measure","NOUN"
"AR0075","Version 41","calipers","BOI","measure things","things","thing","NOUN"
"AR0075","Version 41","damsel","BOI","women arent objects","women","woman","NOUN"
"AR0075","Version 41","damsel","BOI","women arent objects","objects","object","VERB"
"AR0075","Version 41","lei","BOI","cultural symbol","cultural","cultural","ADJ"
"AR0075","Version 41","lei","BOI","cultural symbol","symbol","symbol","NOUN"
"AR0075","Version 41","lei","BOI","accessory","accessory","accessory","INTJ"
"AR0075","Version 41","snail","BOI","eating","eating","eat","VERB"
"AR0075","Version 41","snail","BOI","cleaning fish tanks","cleaning","cleaning","NOUN"
"AR0075","Version 41","snail","BOI","cleaning fish tanks","fish","fish","NOUN"
"AR0075","Version 41","snail","BOI","cleaning fish tanks","tanks","tank","NOUN"
"AR0075","Version 41","snail","BOI","pet","pet","pet","NOUN"
"AR0075","Version 41","fedora","BOI","protect head","protect","protect","VERB"
"AR0075","Version 41","fedora","BOI","protect head","head","head","NOUN"
"AR0075","Version 41","fedora","BOI","accessory","accessory","accessory","INTJ"
"AR0075","Version 41","offspring","BOI","taken care of","taken","take","VERB"
"AR0075","Version 41","offspring","BOI","taken care of","care","care","NOUN"
"AR0075","Version 41","offspring","BOI","financial support in future","financial","financial","ADJ"
"AR0075","Version 41","offspring","BOI","financial support in future","support","support","NOUN"
"AR0075","Version 41","offspring","BOI","financial support in future","future","future","NOUN"
"AR0075","Version 41","nutcracker","BOI","open nuts","open","open","ADJ"
"AR0075","Version 41","nutcracker","BOI","open nuts","nuts","nut","NOUN"
"AR0075","Version 41","nutcracker","BOI","christmas decoration","christmas","christmas","PROPN"
"AR0075","Version 41","nutcracker","BOI","christmas decoration","decoration","decoration","NOUN"
"AR0075","Version 41","nutcracker","BOI","entertainment","entertainment","entertainment","NOUN"
"BE3674","Version 44","sauna","BOI","steam","steam","steam","NOUN"
"BE3674","Version 44","sauna","BOI","relax","relax","relax","NOUN"
"BE3674","Version 44","sauna","BOI","meditate","meditate","meditate","NOUN"
"BE3674","Version 44","compass","BOI","direct","direct","direct","ADJ"
"BE3674","Version 44","compass","BOI","center","center","center","NOUN"
"BE3674","Version 44","compass","BOI","guide","guide","guide","NOUN"
"BE3674","Version 44","watermelon","BOI","eat","eat","eat","VERB"
"BE3674","Version 44","watermelon","BOI","cut","cut","cut","VERB"
"BE3674","Version 44","watermelon","BOI","refrigerate ","refrigerate","refrigerate","VERB"
"BE3674","Version 44","glassware","BOI","clean","clean","clean","ADJ"
"BE3674","Version 44","glassware","BOI","display","display","display","NOUN"
"BE3674","Version 44","glassware","BOI","eat with","eat","eat","VERB"
"BE3674","Version 44","lyre","BOI","compose","compose","compose","VERB"
"BE3674","Version 44","lyre","BOI","music","music","music","NOUN"
"BE3674","Version 44","shortbread","BOI","cook","cook","cake","VERB"
"BE3674","Version 44","shortbread","BOI","bake","bake","bake","VERB"
"BE3674","Version 44","shortbread","BOI","eat","eat","eat","VERB"
"BE3674","Version 44","cow","BOI","herd","herd","herd","NOUN"
"BE3674","Version 44","cow","BOI","farm","farm","farm","NOUN"
"BE3674","Version 44","cow","BOI","raise","raise","raise","VERB"
"BE3674","Version 44","cow","BOI","pet","pet","pet","NOUN"
"BE3674","Version 44","cow","BOI","play","play","play","VERB"
"BE3674","Version 44","cradle","BOI","crib","crib","crib","NOUN"
"BE3674","Version 44","cradle","BOI","sleep","sleep","sleep","NOUN"
"BE3674","Version 44","cradle","BOI","hold","hold","hold","INTJ"
"BE3674","Version 44","braid","BOI","hair","hair","hair","NOUN"
"BE3674","Version 44","braid","BOI","rope","rope","rope","NOUN"
"BE3674","Version 44","vodka","BOI","drink","drink","drink","NOUN"
"BE3674","Version 44","carpeting","BOI","install","install","install","ADV"
"BE3674","Version 44","carpeting","BOI","purchase","purchase","purchase","INTJ"
"BE3674","Version 44","yearbook","BOI","sign","sign","sign","VERB"
"BE3674","Version 44","yearbook","BOI","view","view","view","NOUN"
"BE3674","Version 44","yearbook","BOI","create","create","create","VERB"
"BE3674","Version 44","cellophane","BOI","wrap","wrap","wrap","NOUN"
"BE3674","Version 44","oregano","BOI","season","season","season","NOUN"
"BE3674","Version 44","oregano","BOI","garnish","garnish","garnish","INTJ"
"BE3674","Version 44","oregano","BOI","include","include","include","VERB"
"BE3674","Version 44","handbag","BOI","use","use","use","VERB"
"BE3674","Version 44","handbag","BOI","carry","carry","carry","VERB"
"BE3674","Version 44","handbag","BOI","buy","buy","buy","VERB"
"BE3674","Version 44","pillar","BOI","support","support","support","NOUN"
"BE3674","Version 44","pillar","BOI","contruct","construct","construct","NOUN"
"BE3674","Version 44","caviar","BOI","eat","eat","eat","VERB"
"BE3674","Version 44","extinguisher","BOI","use","use","use","VERB"
"BE3674","Version 44","extinguisher","BOI","store","store","store","NOUN"
"BE3674","Version 44","porch","BOI","sit","sit","sit","VERB"
"BE3674","Version 44","porch","BOI","relax","relax","relax","NOUN"
"BE3674","Version 44","porch","BOI","talk","talk","talk","VERB"
"BE3674","Version 44","porch","BOI","build","build","build","NOUN"
"BE3674","Version 44","barricade","BOI","create","create","create","VERB"
"BE3674","Version 44","barricade","BOI","protect","protect","protect","VERB"
"BE3674","Version 44","pepper","BOI","season","season","season","NOUN"
"BE3674","Version 44","pepper","BOI","garnish","garnish","garnish","INTJ"
"BE3674","Version 44","residence","BOI","live","live","live","VERB"
"BE3674","Version 44","residence","BOI","build","build","build","NOUN"
"BE3674","Version 44","residence","BOI","buy","buy","buy","VERB"
"BE3674","Version 44","residence","BOI","sell","sell","sell","VERB"
"BE3674","Version 44","headdress","BOI","wear","wear","wear","VERB"
"BE3674","Version 44","headdress","BOI","ceremony","ceremony","ceremony","NOUN"
"BE3674","Version 44","footstool","BOI","step-on","step","step","NOUN"
"BE3674","Version 44","divorcee","BOI","manage","manage","manage","NOUN"
"BE3674","Version 44","divorcee","BOI","rethink","rethink","rethink","VERB"
"BE3674","Version 44","cabin","BOI","build","build","build","NOUN"
"BE3674","Version 44","cabin","BOI","create","create","create","VERB"
"BE3674","Version 44","cabin","BOI","live","live","live","VERB"
"BE3674","Version 44","cabin","BOI","decorate","decorate","decorate","VERB"
"BE3674","Version 44","beer","BOI","drink","drink","drink","NOUN"
"BE3674","Version 44","beer","BOI","brew","brew","brew","NOUN"
"BE3674","Version 44","pliers","BOI","construction","construction","construction","NOUN"
"BE3674","Version 44","pliers","BOI","trades","trades","trade","NOUN"
"BE3674","Version 44","pliers","BOI","build","build","build","NOUN"
"BE3674","Version 44","newsman","BOI","broadcast","broadcast","broadcast","NOUN"
"BE3674","Version 44","newsman","BOI","inform","inform","inform","NOUN"
"BE3674","Version 44","racehorse","BOI","race","race","race","NOUN"
"BE3674","Version 44","racehorse","BOI","run","run","run","NOUN"
"BE3674","Version 44","racehorse","BOI","complete","complete","complete","ADJ"
"CM1875","Version 49","washstand","BOI","wash hands","wash","wash","INTJ"
"CM1875","Version 49","washstand","BOI","wash hands","hands","hand","NOUN"
"CM1875","Version 49","washstand","BOI","clean","clean","clean","ADJ"
"CM1875","Version 49","washstand","BOI","do make up","make","make","VERB"
"CM1875","Version 49","washstand","BOI","brush teeth","brush","brush","INTJ"
"CM1875","Version 49","washstand","BOI","brush teeth","teeth","tooth","NOUN"
"CM1875","Version 49","wounds","BOI","clean","clean","clean","ADJ"
"CM1875","Version 49","wounds","BOI","dress","dress","dress","NOUN"
"CM1875","Version 49","wounds","BOI","open","open","open","ADJ"
"CM1875","Version 49","wounds","BOI","wrap","wrap","wrap","NOUN"
"CM1875","Version 49","wounds","BOI","heal","heal","heal","NOUN"
"CM1875","Version 49","tugboat","BOI","tow","tow","tow","NOUN"
"CM1875","Version 49","tugboat","BOI","row","row","row","NOUN"
"CM1875","Version 49","sneaker","BOI","wear","wear","wear","VERB"
