"Username","Condition.Description","Stimuli.Cue","Procedure.Trial.Type","affordance_parsed","word","lemma","POS"
"5495fbf9fdf99b50089f79d8","Version 96","stomach","BOI","breaks down foods","breaks","break","NOUN"
"5495fbf9fdf99b50089f79d8","Version 96","stomach","BOI","breaks down foods","foods","food","NOUN"
"5495fbf9fdf99b50089f79d8","Version 96","lad","BOI","talk to","talk","talk","VERB"
"5495fbf9fdf99b50089f79d8","Version 96","lad","BOI","drink with","drink","drink","NOUN"
"5495fbf9fdf99b50089f79d8","Version 96","pail","BOI","hold water","hold","hold","INTJ"
"5495fbf9fdf99b50089f79d8","Version 96","pail","BOI","hold water","water","water","NOUN"
"5495fbf9fdf99b50089f79d8","Version 96","pail","BOI","hold sand","hold","hold","INTJ"
"5495fbf9fdf99b50089f79d8","Version 96","pail","BOI","hold sand","sand","sand","NOUN"
"5495fbf9fdf99b50089f79d8","Version 96","pail","BOI","carry liquids","carry","carry","VERB"
"5495fbf9fdf99b50089f79d8","Version 96","pail","BOI","carry liquids","liquids","liquid","NOUN"
"5495fbf9fdf99b50089f79d8","Version 96","pail","BOI","put on head","put","put","VERB"
"5495fbf9fdf99b50089f79d8","Version 96","pail","BOI","put on head","head","head","NOUN"
"5495fbf9fdf99b50089f79d8","Version 96","backscratcher","BOI","scratch back","scratch","scratch","NOUN"
"5495fbf9fdf99b50089f79d8","Version 96","backscratcher","BOI","scratch back","back","back","ADV"
"5495fbf9fdf99b50089f79d8","Version 96","backscratcher","BOI","scratch head","scratch","scratch","NOUN"
"5495fbf9fdf99b50089f79d8","Version 96","backscratcher","BOI","scratch head","head","head","NOUN"
"5495fbf9fdf99b50089f79d8","Version 96","backscratcher","BOI","drag things along the floor","drag","drag","NOUN"
"5495fbf9fdf99b50089f79d8","Version 96","backscratcher","BOI","drag things along the floor","things","thing","NOUN"
"5495fbf9fdf99b50089f79d8","Version 96","backscratcher","BOI","drag things along the floor","along","along","ADV"
"5495fbf9fdf99b50089f79d8","Version 96","backscratcher","BOI","drag things along the floor","floor","floor","NOUN"
"5495fbf9fdf99b50089f79d8","Version 96","backscratcher","BOI","smash","smash","smash","INTJ"
"5495fbf9fdf99b50089f79d8","Version 96","atlas","BOI","read","read","read","VERB"
"5495fbf9fdf99b50089f79d8","Version 96","atlas","BOI","look at","look","look","VERB"
"5495fbf9fdf99b50089f79d8","Version 96","atlas","BOI","rip","rip","rip","NOUN"
"5495fbf9fdf99b50089f79d8","Version 96","atlas","BOI","shred","shred","shr","VERB"
"5495fbf9fdf99b50089f79d8","Version 96","atlas","BOI","fold","fold","fold","VERB"
"5495fbf9fdf99b50089f79d8","Version 96","educator","BOI","talk","talk","talk","VERB"
"5495fbf9fdf99b50089f79d8","Version 96","educator","BOI","teach","teach","teach","NOUN"
"5495fbf9fdf99b50089f79d8","Version 96","educator","BOI","set work","set","set","VERB"
"5495fbf9fdf99b50089f79d8","Version 96","educator","BOI","set work","work","work","NOUN"
"5495fbf9fdf99b50089f79d8","Version 96","tunic","BOI","wear","wear","wear","VERB"
"5495fbf9fdf99b50089f79d8","Version 96","tunic","BOI","wrap","wrap","wrap","NOUN"
"5495fbf9fdf99b50089f79d8","Version 96","tunic","BOI","use as a blanket","use","use","VERB"
"5495fbf9fdf99b50089f79d8","Version 96","tunic","BOI","use as a blanket","blanket","blanket","NOUN"
"5495fbf9fdf99b50089f79d8","Version 96","scrapbook","BOI","read","read","read","VERB"
"5495fbf9fdf99b50089f79d8","Version 96","scrapbook","BOI","look at","look","look","VERB"
"5495fbf9fdf99b50089f79d8","Version 96","scrapbook","BOI","reminiss","reminisce","reminisce","NOUN"
"5495fbf9fdf99b50089f79d8","Version 96","sixpence","BOI","spend","spend","spend","NOUN"
"5495fbf9fdf99b50089f79d8","Version 96","sixpence","BOI","hold","hold","hold","INTJ"
"5495fbf9fdf99b50089f79d8","Version 96","sixpence","BOI","throw","throw","throw","INTJ"
"5495fbf9fdf99b50089f79d8","Version 96","sixpence","BOI","drop","drop","drop","VERB"
"5495fbf9fdf99b50089f79d8","Version 96","sixpence","BOI","throw in a well","throw","throw","INTJ"
"5495fbf9fdf99b50089f79d8","Version 96","sixpence","BOI","throw in a well","well","well","INTJ"
"5495fbf9fdf99b50089f79d8","Version 96","leaflet","BOI","read","read","read","VERB"
"5495fbf9fdf99b50089f79d8","Version 96","leaflet","BOI","enjoy","enjoy","enjoy","VERB"
"5495fbf9fdf99b50089f79d8","Version 96","leaflet","BOI","fold","fold","fold","VERB"
"5495fbf9fdf99b50089f79d8","Version 96","leaflet","BOI","give away","give","give","VERB"
"5495fbf9fdf99b50089f79d8","Version 96","leaflet","BOI","give away","away","away","ADV"
"5495fbf9fdf99b50089f79d8","Version 96","leaflet","BOI","sell","sell","sell","VERB"
"5495fbf9fdf99b50089f79d8","Version 96","leaflet","BOI","origami","origami","origami","NOUN"
"5495fbf9fdf99b50089f79d8","Version 96","leaflet","BOI","rip","rip","rip","NOUN"
"5495fbf9fdf99b50089f79d8","Version 96","leaflet","BOI","shred","shred","shr","VERB"
"5495fbf9fdf99b50089f79d8","Version 96","clock","BOI","tells time","tells","tell","NOUN"
"5495fbf9fdf99b50089f79d8","Version 96","clock","BOI","tells time","time","time","NOUN"
"5495fbf9fdf99b50089f79d8","Version 96","clock","BOI","ticks","ticks","tick","VERB"
"5495fbf9fdf99b50089f79d8","Version 96","clock","BOI","throw","throw","throw","INTJ"
"5495fbf9fdf99b50089f79d8","Version 96","clock","BOI","stand on","stand","stand","VERB"
"5495fbf9fdf99b50089f79d8","Version 96","clock","BOI","smash break","smash","smash","INTJ"
"5495fbf9fdf99b50089f79d8","Version 96","clock","BOI","smash break","break","break","NOUN"
"5495fbf9fdf99b50089f79d8","Version 96","clock","BOI","sit on","sit","sit","VERB"
"5495fbf9fdf99b50089f79d8","Version 96","okra","BOI","splash water","splash","splash","NOUN"
"5495fbf9fdf99b50089f79d8","Version 96","okra","BOI","splash water","water","water","NOUN"
"5495fbf9fdf99b50089f79d8","Version 96","leather","BOI","wear","wear","wear","VERB"
"5495fbf9fdf99b50089f79d8","Version 96","leather","BOI","shoes","shoes","shoe","VERB"
"5495fbf9fdf99b50089f79d8","Version 96","leather","BOI","clothes","clothes","clothe","NOUN"
"5495fbf9fdf99b50089f79d8","Version 96","leather","BOI","belt","belt","belt","NOUN"
"5495fbf9fdf99b50089f79d8","Version 96","leather","BOI","rug","rug","rug","NOUN"
"5495fbf9fdf99b50089f79d8","Version 96","dustbin","BOI","wheel","wheel","wheel","NOUN"
"5495fbf9fdf99b50089f79d8","Version 96","dustbin","BOI","put rubbish in ","put","put","VERB"
"5495fbf9fdf99b50089f79d8","Version 96","dustbin","BOI","put rubbish in ","rubbish","rubbish","NOUN"
"5495fbf9fdf99b50089f79d8","Version 96","dustbin","BOI","sit in","sit","sit","VERB"
"5495fbf9fdf99b50089f79d8","Version 96","dustbin","BOI","pushover","pushover","pushover","NOUN"
"5495fbf9fdf99b50089f79d8","Version 96","dustbin","BOI","throw","throw","throw","INTJ"
"5495fbf9fdf99b50089f79d8","Version 96","saucepan","BOI","cook food","cook","cake","VERB"
"5495fbf9fdf99b50089f79d8","Version 96","saucepan","BOI","cook food","food","food","NOUN"
"5495fbf9fdf99b50089f79d8","Version 96","saucepan","BOI","heat up","heat","heat","NOUN"
"5495fbf9fdf99b50089f79d8","Version 96","saucepan","BOI","wear as a hat","wear","wear","VERB"
"5495fbf9fdf99b50089f79d8","Version 96","saucepan","BOI","wear as a hat","hat","hat","NOUN"
"5495fbf9fdf99b50089f79d8","Version 96","saucepan","BOI","hit something with","hit","hit","VERB"
"5495fbf9fdf99b50089f79d8","Version 96","saucepan","BOI","hit something with","something","something","PRON"
"5495fbf9fdf99b50089f79d8","Version 96","saucepan","BOI","hold liquid","hold","hold","INTJ"
"5495fbf9fdf99b50089f79d8","Version 96","saucepan","BOI","hold liquid","liquid","liquid","AUX"
"5495fbf9fdf99b50089f79d8","Version 96","saucepan","BOI","carry liquid","carry","carry","VERB"
"5495fbf9fdf99b50089f79d8","Version 96","saucepan","BOI","carry liquid","liquid","liquid","AUX"
"5495fbf9fdf99b50089f79d8","Version 96","saucepan","BOI","as a drum","drum","drum","NOUN"
"5495fbf9fdf99b50089f79d8","Version 96","jumper","BOI","wear","wear","wear","VERB"
"5495fbf9fdf99b50089f79d8","Version 96","jumper","BOI","sit on","sit","sit","VERB"
"5495fbf9fdf99b50089f79d8","Version 96","jumper","BOI","tie around waist","tie","tie","NOUN"
"5495fbf9fdf99b50089f79d8","Version 96","jumper","BOI","tie around waist","around","around","ADV"
"5495fbf9fdf99b50089f79d8","Version 96","jumper","BOI","tie around waist","waist","waist","NOUN"
"5495fbf9fdf99b50089f79d8","Version 96","equipment","BOI","use","use","use","VERB"
"5495fbf9fdf99b50089f79d8","Version 96","equipment","BOI","store","store","store","NOUN"
"5495fbf9fdf99b50089f79d8","Version 96","equipment","BOI","tidy","tidy","tidy","INTJ"
"5495fbf9fdf99b50089f79d8","Version 96","equipment","BOI","carry","carry","carry","VERB"
"5495fbf9fdf99b50089f79d8","Version 96","equipment","BOI","throw","throw","throw","INTJ"
"5495fbf9fdf99b50089f79d8","Version 96","stocking","BOI","fill","fill","fill","NOUN"
"5495fbf9fdf99b50089f79d8","Version 96","stocking","BOI","wear","wear","wear","VERB"
"5495fbf9fdf99b50089f79d8","Version 96","stocking","BOI","open","open","open","ADJ"
"5495fbf9fdf99b50089f79d8","Version 96","stocking","BOI","close","close","close","ADJ"
"5495fbf9fdf99b50089f79d8","Version 96","aquarium","BOI","watch","watch","watch","VERB"
"5495fbf9fdf99b50089f79d8","Version 96","aquarium","BOI","look through","look","look","VERB"
"5495fbf9fdf99b50089f79d8","Version 96","aquarium","BOI","holds water","holds","hold","NOUN"
"5495fbf9fdf99b50089f79d8","Version 96","aquarium","BOI","holds water","water","water","NOUN"
"5495fbf9fdf99b50089f79d8","Version 96","cornflakes","BOI","eat","eat","eat","VERB"
"5495fbf9fdf99b50089f79d8","Version 96","cornflakes","BOI","store","store","store","NOUN"
"5495fbf9fdf99b50089f79d8","Version 96","cornflakes","BOI","throw","throw","throw","INTJ"
"5495fbf9fdf99b50089f79d8","Version 96","cornflakes","BOI","crush","crush","crush","NOUN"
"5495fbf9fdf99b50089f79d8","Version 96","cornflakes","BOI","crunch","crunch","crunch","NOUN"
"5495fbf9fdf99b50089f79d8","Version 96","walnut","BOI","eat","eat","eat","VERB"
"5495fbf9fdf99b50089f79d8","Version 96","walnut","BOI","use as ingredient","use","use","VERB"
"5495fbf9fdf99b50089f79d8","Version 96","walnut","BOI","use as ingredient","ingredient","ingredient","NOUN"
"5495fbf9fdf99b50089f79d8","Version 96","walnut","BOI","throw","throw","throw","INTJ"
"5495fbf9fdf99b50089f79d8","Version 96","walnut","BOI","cook","cook","cake","VERB"
"5495fbf9fdf99b50089f79d8","Version 96","awning","BOI","collect rain","collect","collect","NOUN"
"5495fbf9fdf99b50089f79d8","Version 96","awning","BOI","collect rain","rain","rain","NOUN"
"56153d5e7ffc8a000a811ba8","Version 92","torso","BOI","to demonstrate how the body works","demonstrate","demonstrate","VERB"
"56153d5e7ffc8a000a811ba8","Version 92","torso","BOI","to demonstrate how the body works","body","body","NOUN"
"56153d5e7ffc8a000a811ba8","Version 92","torso","BOI","to demonstrate how the body works","works","work","VERB"
"56153d5e7ffc8a000a811ba8","Version 92","torso","BOI","to dress ","dress","dress","NOUN"
"56153d5e7ffc8a000a811ba8","Version 92","screen","BOI","to look at printed words","look","look","VERB"
"56153d5e7ffc8a000a811ba8","Version 92","screen","BOI","to look at printed words","printed","print","VERB"
"56153d5e7ffc8a000a811ba8","Version 92","screen","BOI","to look at printed words","words","word","NOUN"
"56153d5e7ffc8a000a811ba8","Version 92","screen","BOI","to show someone something","show","show","VERB"
"56153d5e7ffc8a000a811ba8","Version 92","screen","BOI","to show someone something","someone","someone","PRON"
"56153d5e7ffc8a000a811ba8","Version 92","screen","BOI","to show someone something","something","something","PRON"
"56153d5e7ffc8a000a811ba8","Version 92","spokesman","BOI","to talk during a race","talk","talk","VERB"
"56153d5e7ffc8a000a811ba8","Version 92","spokesman","BOI","to talk during a race","race","race","NOUN"
"56153d5e7ffc8a000a811ba8","Version 92","spokesman","BOI","to talk up in a meeting","talk","talk","VERB"
"56153d5e7ffc8a000a811ba8","Version 92","spokesman","BOI","to talk up in a meeting","meeting","meeting","NOUN"
"56153d5e7ffc8a000a811ba8","Version 92","spokesman","BOI","to tell ideas to others","tell","tell","VERB"
"56153d5e7ffc8a000a811ba8","Version 92","spokesman","BOI","to tell ideas to others","ideas","idea","NOUN"
"56153d5e7ffc8a000a811ba8","Version 92","spokesman","BOI","to tell ideas to others","others","other","NOUN"
"56153d5e7ffc8a000a811ba8","Version 92","newsprint","BOI","to use as fish and chips wrapper","use","use","VERB"
"56153d5e7ffc8a000a811ba8","Version 92","newsprint","BOI","to use as fish and chips wrapper","fish","fish","NOUN"
"56153d5e7ffc8a000a811ba8","Version 92","newsprint","BOI","to use as fish and chips wrapper","chips","chip","NOUN"
"56153d5e7ffc8a000a811ba8","Version 92","newsprint","BOI","to use as fish and chips wrapper","wrapper","wrapper","NOUN"
"56153d5e7ffc8a000a811ba8","Version 92","newsprint","BOI","to get the news to the public","get","get","VERB"
"56153d5e7ffc8a000a811ba8","Version 92","newsprint","BOI","to get the news to the public","news","news","NOUN"
"56153d5e7ffc8a000a811ba8","Version 92","newsprint","BOI","to get the news to the public","public","public","ADJ"
"56153d5e7ffc8a000a811ba8","Version 92","bill","BOI","throw away","throw","throw","INTJ"
"56153d5e7ffc8a000a811ba8","Version 92","bill","BOI","throw away","away","away","ADV"
"56153d5e7ffc8a000a811ba8","Version 92","bill","BOI","to pay","pay","pay","VERB"
"56153d5e7ffc8a000a811ba8","Version 92","bill","BOI","to write on the edges","write","write","X"
"56153d5e7ffc8a000a811ba8","Version 92","bill","BOI","to write on the edges","edges","edge","NOUN"
"56153d5e7ffc8a000a811ba8","Version 92","chestnut","BOI","to cook with","cook","cake","VERB"
"56153d5e7ffc8a000a811ba8","Version 92","chestnut","BOI","to give to squirrels","give","give","VERB"
"56153d5e7ffc8a000a811ba8","Version 92","chestnut","BOI","to give to squirrels","squirrels","squirrel","NOUN"
"56153d5e7ffc8a000a811ba8","Version 92","chestnut","BOI","to decorate house with at xmas","decorate","decorate","VERB"
"56153d5e7ffc8a000a811ba8","Version 92","chestnut","BOI","to decorate house with at xmas","house","house","NOUN"
"56153d5e7ffc8a000a811ba8","Version 92","chestnut","BOI","to decorate house with at xmas","xmas","xma","NOUN"
"56153d5e7ffc8a000a811ba8","Version 92","workbox","BOI","to keep tools in","keep","keep","VERB"
"56153d5e7ffc8a000a811ba8","Version 92","workbox","BOI","to keep tools in","tools","tool","NOUN"
"56153d5e7ffc8a000a811ba8","Version 92","workbox","BOI","to store things in","store","store","NOUN"
"56153d5e7ffc8a000a811ba8","Version 92","workbox","BOI","to store things in","things","thing","NOUN"
"56153d5e7ffc8a000a811ba8","Version 92","garnets","BOI","to decorate the house with","decorate","decorate","VERB"
"56153d5e7ffc8a000a811ba8","Version 92","garnets","BOI","to decorate the house with","house","house","NOUN"
"56153d5e7ffc8a000a811ba8","Version 92","rawhide","BOI","to feed to dogs","feed","feed","NOUN"
"56153d5e7ffc8a000a811ba8","Version 92","rawhide","BOI","to feed to dogs","dogs","dog","NOUN"
"56153d5e7ffc8a000a811ba8","Version 92","rawhide","BOI","for dogs to play with","dogs","dog","NOUN"
"56153d5e7ffc8a000a811ba8","Version 92","rawhide","BOI","for dogs to play with","play","play","VERB"
"56153d5e7ffc8a000a811ba8","Version 92","basil","BOI","cooking","cooking","cook","NOUN"
"56153d5e7ffc8a000a811ba8","Version 92","basil","BOI","growing","growing","grow","VERB"
"56153d5e7ffc8a000a811ba8","Version 92","smoothie","BOI","drinking","drinking","drink","VERB"
"56153d5e7ffc8a000a811ba8","Version 92","smoothie","BOI","freezing and having as frozen yoghurt","freezing","freeze","NOUN"
"56153d5e7ffc8a000a811ba8","Version 92","smoothie","BOI","freezing and having as frozen yoghurt","frozen","freeze","VERB"
"56153d5e7ffc8a000a811ba8","Version 92","smoothie","BOI","freezing and having as frozen yoghurt","yogurt","yogurt","NOUN"
"56153d5e7ffc8a000a811ba8","Version 92","wife","BOI","marriage","marriage","marriage","NOUN"
"56153d5e7ffc8a000a811ba8","Version 92","zipper","BOI","to do clothes up","clothes","clothe","NOUN"
"56153d5e7ffc8a000a811ba8","Version 92","technician","BOI","to get work done","get","get","VERB"
"56153d5e7ffc8a000a811ba8","Version 92","technician","BOI","to get work done","work","work","NOUN"
"56153d5e7ffc8a000a811ba8","Version 92","technician","BOI","to get work done","done","done","VERB"
"56153d5e7ffc8a000a811ba8","Version 92","mule","BOI","to wear","wear","wear","VERB"
"56153d5e7ffc8a000a811ba8","Version 92","mule","BOI","to keep things inside","keep","keep","VERB"
"56153d5e7ffc8a000a811ba8","Version 92","mule","BOI","to keep things inside","things","thing","NOUN"
"56153d5e7ffc8a000a811ba8","Version 92","mule","BOI","to keep things inside","inside","inside","ADV"
"56153d5e7ffc8a000a811ba8","Version 92","groin","BOI","to put clothes on","put","put","VERB"
"56153d5e7ffc8a000a811ba8","Version 92","groin","BOI","to put clothes on","clothes","clothe","NOUN"
"56153d5e7ffc8a000a811ba8","Version 92","groin","BOI","to massage","massage","massage","NOUN"
"56153d5e7ffc8a000a811ba8","Version 92","sangria","BOI","to drink","drink","drink","NOUN"
"56153d5e7ffc8a000a811ba8","Version 92","sangria","BOI","to throw at someone","throw","throw","INTJ"
"56153d5e7ffc8a000a811ba8","Version 92","sangria","BOI","to throw at someone","someone","someone","PRON"
"56153d5e7ffc8a000a811ba8","Version 92","padding","BOI","to make something thicker","make","make","VERB"
"56153d5e7ffc8a000a811ba8","Version 92","padding","BOI","to make something thicker","something","something","PRON"
"56153d5e7ffc8a000a811ba8","Version 92","padding","BOI","to make something thicker","thicker","thicker","ADJ"
"56153d5e7ffc8a000a811ba8","Version 92","padding","BOI","keep something protected","keep","keep","VERB"
"56153d5e7ffc8a000a811ba8","Version 92","padding","BOI","keep something protected","something","something","PRON"
"56153d5e7ffc8a000a811ba8","Version 92","padding","BOI","keep something protected","protected","protect","VERB"
"56153d5e7ffc8a000a811ba8","Version 92","poker","BOI","play with","play","play","VERB"
"56153d5e7ffc8a000a811ba8","Version 92","cellist","BOI","to play with","play","play","VERB"
"56153d5e7ffc8a000a811ba8","Version 92","teahouse","BOI","drinking","drinking","drink","VERB"
"56153d5e7ffc8a000a811ba8","Version 92","teahouse","BOI","eating","eating","eat","VERB"
"56153d5e7ffc8a000a811ba8","Version 92","teahouse","BOI","socialising","socialize","socialize","NOUN"
"56153d5e7ffc8a000a811ba8","Version 92","wreath","BOI","decorating at xmas","decorating","decorate","VERB"
"56153d5e7ffc8a000a811ba8","Version 92","wreath","BOI","decorating at xmas","xmas","xma","NOUN"
"56153d5e7ffc8a000a811ba8","Version 92","wreath","BOI","putting on a grave","putting","put","VERB"
"56153d5e7ffc8a000a811ba8","Version 92","wreath","BOI","putting on a grave","grave","grave","VERB"
"56153d5e7ffc8a000a811ba8","Version 92","wreath","BOI","putting on a door","putting","put","VERB"
"56153d5e7ffc8a000a811ba8","Version 92","wreath","BOI","putting on a door","door","door","NOUN"
"56153d5e7ffc8a000a811ba8","Version 92","vacuum","BOI","to hoover the house","hoover","hoover","NOUN"
"56153d5e7ffc8a000a811ba8","Version 92","vacuum","BOI","to hoover the house","house","house","NOUN"
"56153d5e7ffc8a000a811ba8","Version 92","vacuum","BOI","clean carpet","clean","clean","ADJ"
"56153d5e7ffc8a000a811ba8","Version 92","vacuum","BOI","clean carpet","carpet","carpet","NOUN"
"56153d5e7ffc8a000a811ba8","Version 92","vacuum","BOI","get rid of cobwebs","get","get","VERB"
"56153d5e7ffc8a000a811ba8","Version 92","vacuum","BOI","get rid of cobwebs","rid","rid","ADJ"
"56153d5e7ffc8a000a811ba8","Version 92","vacuum","BOI","get rid of cobwebs","cobwebs","cobweb","NOUN"
"56153d5e7ffc8a000a811ba8","Version 92","typewriter","BOI","to write stories with","write","write","X"
"56153d5e7ffc8a000a811ba8","Version 92","typewriter","BOI","to write stories with","stories","story","NOUN"
"56153d5e7ffc8a000a811ba8","Version 92","typewriter","BOI","writing scripts","writing","write","NOUN"
"56153d5e7ffc8a000a811ba8","Version 92","typewriter","BOI","writing scripts","scripts","script","NOUN"
"56153d5e7ffc8a000a811ba8","Version 92","typewriter","BOI","sending a letter","sending","send","VERB"
"56153d5e7ffc8a000a811ba8","Version 92","typewriter","BOI","sending a letter","letter","letter","NOUN"
"56153d5e7ffc8a000a811ba8","Version 92","fruitcake","BOI","to eat","eat","eat","VERB"
"56153d5e7ffc8a000a811ba8","Version 92","fruitcake","BOI","to throw at someone","throw","throw","INTJ"
"56153d5e7ffc8a000a811ba8","Version 92","fruitcake","BOI","to throw at someone","someone","someone","PRON"
"56153d5e7ffc8a000a811ba8","Version 92","airplane","BOI","to travel abroad","travel","travel","NOUN"
"56153d5e7ffc8a000a811ba8","Version 92","airplane","BOI","to travel abroad","abroad","abroad","ADV"
"56153d5e7ffc8a000a811ba8","Version 92","airplane","BOI","travel domestically","travel","travel","NOUN"
"56153d5e7ffc8a000a811ba8","Version 92","airplane","BOI","travel domestically","domestically","domestically","ADV"
"56153d5e7ffc8a000a811ba8","Version 92","airplane","BOI","travel to a party","travel","travel","NOUN"
"56153d5e7ffc8a000a811ba8","Version 92","airplane","BOI","travel to a party","party","party","NOUN"
"56153d5e7ffc8a000a811ba8","Version 92","cannonball","BOI","to shoot at an opponent","shoot","shoot","NOUN"
