Username,ID,Trial,Question,Type,RT,Response
BK1319,lunf7900ek,3,"How much fun was this experiment? <p>1 being very fun -- 7 being the MOST FUN EVER</p>",Likert,7670,5
BK1319,lunf7900ek,4,"Were you doing anything else while this experiment was going on? You will get credit no matter how you respond here.",Text,4403,no
BK1319,lunf7900ek,5,"Which of the following problems did you have?",Checkbox,4734,none
JG5590,9df44hqnpw,1,"Did the experiment go smoothly or were there problems? (Note: Your compensation will not depend on your answer below, so please be honest.)!!!",Radio,3835,Smooth
JG5590,9df44hqnpw,2,"Have you participated in this experiment (or another experiment using the same learning materials) before?",Radio,3790,Naive
JG5590,9df44hqnpw,3,"How much fun was this experiment? <p>1 being very fun -- 7 being the MOST FUN EVER</p>",Likert,3495,3
JG5590,9df44hqnpw,4,"Were you doing anything else while this experiment was going on? You will get credit no matter how you respond here.",Text,6806,nope
JG5590,9df44hqnpw,5,"Which of the following problems did you have?",Checkbox,4217,none
AC9772,l9cqvsptm0,1,"Did the experiment go smoothly or were there problems? (Note: Your compensation will not depend on your answer below, so please be honest.)!!!",Radio,7475,Smooth
AC9772,l9cqvsptm0,2,"Have you participated in this experiment (or another experiment using the same learning materials) before?",Radio,3333,Naive
AC9772,l9cqvsptm0,3,"How much fun was this experiment? <p>1 being very fun -- 7 being the MOST FUN EVER</p>",Likert,2923,4
AC9772,l9cqvsptm0,4,"Were you doing anything else while this experiment was going on? You will get credit no matter how you respond here.",Text,6515,Nope!
AC9772,l9cqvsptm0,5,"Which of the following problems did you have?",Checkbox,5068,none
CM1146,tizaif089x,1,"Did the experiment go smoothly or were there problems? (Note: Your compensation will not depend on your answer below, so please be honest.)!!!",Radio,3958,MinorBumps
CM1146,tizaif089x,2,"Have you participated in this experiment (or another experiment using the same learning materials) before?",Radio,2968,Naive
CM1146,tizaif089x,3,"How much fun was this experiment? <p>1 being very fun -- 7 being the MOST FUN EVER</p>",Likert,7258,3
CM1146,tizaif089x,4,"Were you doing anything else while this experiment was going on? You will get credit no matter how you respond here.",Text,9387,no
CM1146,tizaif089x,5,"Which of the following problems did you have?",Checkbox,8772,none
MR8360,4hvyyljwix,1,"Did the experiment go smoothly or were there problems? (Note: Your compensation will not depend on your answer below, so please be honest.)!!!",Radio,3495,Smooth
MR8360,4hvyyljwix,2,"Have you participated in this experiment (or another experiment using the same learning materials) before?",Radio,5188,Naive
MR8360,4hvyyljwix,3,"How much fun was this experiment? <p>1 being very fun -- 7 being the MOST FUN EVER</p>",Likert,4946,3
MR8360,4hvyyljwix,4,"Were you doing anything else while this experiment was going on? You will get credit no matter how you respond here.",Text,8405,"psych class"
MR8360,4hvyyljwix,5,"Which of the following problems did you have?",Checkbox,6900,none
PS1873,el0favuci3,1,"Did the experiment go smoothly or were there problems? (Note: Your compensation will not depend on your answer below, so please be honest.)!!!",Radio,2765,Smooth
PS1873,el0favuci3,2,"Have you participated in this experiment (or another experiment using the same learning materials) before?",Radio,3609,Naive
PS1873,el0favuci3,3,"How much fun was this experiment? <p>1 being very fun -- 7 being the MOST FUN EVER</p>",Likert,3244,5
PS1873,el0favuci3,4,"Were you doing anything else while this experiment was going on? You will get credit no matter how you respond here.",Text,12831,"Just this. "
PS1873,el0favuci3,5,"Which of the following problems did you have?",Checkbox,3416,none
MS3644,fpgewq91c0,1,"Did the experiment go smoothly or were there problems? (Note: Your compensation will not depend on your answer below, so please be honest.)!!!",Radio,7021,MinorBumps
MS3644,fpgewq91c0,2,"Have you participated in this experiment (or another experiment using the same learning materials) before?",Radio,4427,Naive
MS3644,fpgewq91c0,3,"How much fun was this experiment? <p>1 being very fun -- 7 being the MOST FUN EVER</p>",Likert,5967,6
MS3644,fpgewq91c0,4,"Were you doing anything else while this experiment was going on? You will get credit no matter how you respond here.",Text,2626,
MS3644,fpgewq91c0,5,"Which of the following problems did you have?",Checkbox,6290,none
AUR1755,oyqbt8tp9s,1,"Did the experiment go smoothly or were there problems? (Note: Your compensation will not depend on your answer below, so please be honest.)!!!",Radio,2421,Smooth
AUR1755,oyqbt8tp9s,2,"Have you participated in this experiment (or another experiment using the same learning materials) before?",Radio,4183,DoneItBefore
AUR1755,oyqbt8tp9s,3,"How much fun was this experiment? <p>1 being very fun -- 7 being the MOST FUN EVER</p>",Likert,4939,4
AUR1755,oyqbt8tp9s,4,"Were you doing anything else while this experiment was going on? You will get credit no matter how you respond here.",Text,10166,No
AUR1755,oyqbt8tp9s,5,"Which of the following problems did you have?",Checkbox,33987,none
IR5777,skcz78ct8l,1,"Did the experiment go smoothly or were there problems? (Note: Your compensation will not depend on your answer below, so please be honest.)!!!",Radio,4929,Smooth
IR5777,skcz78ct8l,2,"Have you participated in this experiment (or another experiment using the same learning materials) before?",Radio,5056,Naive
IR5777,skcz78ct8l,3,"How much fun was this experiment? <p>1 being very fun -- 7 being the MOST FUN EVER</p>",Likert,7535,4
IR5777,skcz78ct8l,4,"Were you doing anything else while this experiment was going on? You will get credit no matter how you respond here.",Text,8849,no
IR5777,skcz78ct8l,5,"Which of the following problems did you have?",Checkbox,5103,none
BJ9032,dpqy3mg9f1,1,"Did the experiment go smoothly or were there problems? (Note: Your compensation will not depend on your answer below, so please be honest.)!!!",Radio,9059,MinorBumps
BJ9032,dpqy3mg9f1,2,"Have you participated in this experiment (or another experiment using the same learning materials) before?",Radio,9424,DoneItBefore
BJ9032,dpqy3mg9f1,3,"How much fun was this experiment? <p>1 being very fun -- 7 being the MOST FUN EVER</p>",Likert,5303,4
BJ9032,dpqy3mg9f1,4,"Were you doing anything else while this experiment was going on? You will get credit no matter how you respond here.",Text,19800,"I was in class, and already took all notes of what we were learning."
BJ9032,dpqy3mg9f1,5,"Which of the following problems did you have?",Checkbox,15473,none
AC6629,tjzjqi2cc0,1,"Did the experiment go smoothly or were there problems? (Note: Your compensation will not depend on your answer below, so please be honest.)!!!",Radio,7613,Smooth
AC6629,tjzjqi2cc0,2,"Have you participated in this experiment (or another experiment using the same learning materials) before?",Radio,5775,Naive
AC6629,tjzjqi2cc0,3,"How much fun was this experiment? <p>1 being very fun -- 7 being the MOST FUN EVER</p>",Likert,5900,4
AC6629,tjzjqi2cc0,4,"Were you doing anything else while this experiment was going on? You will get credit no matter how you respond here.",Text,6844,No
AC6629,tjzjqi2cc0,5,"Which of the following problems did you have?",Checkbox,8062,none
SG9203,urznoi83pj,1,"Did the experiment go smoothly or were there problems? (Note: Your compensation will not depend on your answer below, so please be honest.)!!!",Radio,7849,Smooth
SG9203,urznoi83pj,2,"Have you participated in this experiment (or another experiment using the same learning materials) before?",Radio,8206,Naive
SG9203,urznoi83pj,3,"How much fun was this experiment? <p>1 being very fun -- 7 being the MOST FUN EVER</p>",Likert,7181,4
SG9203,urznoi83pj,4,"Were you doing anything else while this experiment was going on? You will get credit no matter how you respond here.",Text,10363,"eating a snack"
SG9203,urznoi83pj,5,"Which of the following problems did you have?",Checkbox,11496,"internet connectivity problems"
FE0715,ljbispifxb,1,"Did the experiment go smoothly or were there problems? (Note: Your compensation will not depend on your answer below, so please be honest.)!!!",Radio,9615,MinorBumps
FE0715,ljbispifxb,2,"Have you participated in this experiment (or another experiment using the same learning materials) before?",Radio,6722,Naive
FE0715,ljbispifxb,3,"How much fun was this experiment? <p>1 being very fun -- 7 being the MOST FUN EVER</p>",Likert,8719,5
FE0715,ljbispifxb,4,"Were you doing anything else while this experiment was going on? You will get credit no matter how you respond here.",Text,12367,no
FE0715,ljbispifxb,5,"Which of the following problems did you have?",Checkbox,17024,none
PS9580,j8fet5ug7n,1,"Did the experiment go smoothly or were there problems? (Note: Your compensation will not depend on your answer below, so please be honest.)!!!",Radio,9441,Smooth
PS9580,j8fet5ug7n,2,"Have you participated in this experiment (or another experiment using the same learning materials) before?",Radio,8201,Naive
PS9580,j8fet5ug7n,3,"How much fun was this experiment? <p>1 being very fun -- 7 being the MOST FUN EVER</p>",Likert,6768,5
PS9580,j8fet5ug7n,4,"Were you doing anything else while this experiment was going on? You will get credit no matter how you respond here.",Text,25577,"No, I was just sitting at my desk in my dorm room. "
PS9580,j8fet5ug7n,5,"Which of the following problems did you have?",Checkbox,7571,none
CW5888,hoee3wdo8x,1,"Did the experiment go smoothly or were there problems? (Note: Your compensation will not depend on your answer below, so please be honest.)!!!",Radio,11508,MinorBumps
CW5888,hoee3wdo8x,2,"Have you participated in this experiment (or another experiment using the same learning materials) before?",Radio,4639,Naive
CW5888,hoee3wdo8x,3,"How much fun was this experiment? <p>1 being very fun -- 7 being the MOST FUN EVER</p>",Likert,4017,3
CW5888,hoee3wdo8x,4,"Were you doing anything else while this experiment was going on? You will get credit no matter how you respond here.",Text,14066,"Sitting with a friend"
CW5888,hoee3wdo8x,5,"Which of the following problems did you have?",Checkbox,7265,none
JP9197,08n0aixv5v,1,"Did the experiment go smoothly or were there problems? (Note: Your compensation will not depend on your answer below, so please be honest.)!!!",Radio,5985,Smooth
JP9197,08n0aixv5v,2,"Have you participated in this experiment (or another experiment using the same learning materials) before?",Radio,3243,Naive
JP9197,08n0aixv5v,3,"How much fun was this experiment? <p>1 being very fun -- 7 being the MOST FUN EVER</p>",Likert,4705,4
JP9197,08n0aixv5v,4,"Were you doing anything else while this experiment was going on? You will get credit no matter how you respond here.",Text,9586,cooking
JP9197,08n0aixv5v,5,"Which of the following problems did you have?",Checkbox,5312,none
SV2237,mtb2ztma9i,1,"Did the experiment go smoothly or were there problems? (Note: Your compensation will not depend on your answer below, so please be honest.)!!!",Radio,1998,Smooth
SV2237,mtb2ztma9i,2,"Have you participated in this experiment (or another experiment using the same learning materials) before?",Radio,2786,Naive
SV2237,mtb2ztma9i,3,"How much fun was this experiment? <p>1 being very fun -- 7 being the MOST FUN EVER</p>",Likert,6545,1
SV2237,mtb2ztma9i,4,"Were you doing anything else while this experiment was going on? You will get credit no matter how you respond here.",Text,8675,"listening to music"
SV2237,mtb2ztma9i,5,"Which of the following problems did you have?",Checkbox,5800,none
SW4407,tn3xw38jgo,1,"Did the experiment go smoothly or were there problems? (Note: Your compensation will not depend on your answer below, so please be honest.)!!!",Radio,16052,Smooth
SW4407,tn3xw38jgo,2,"Have you participated in this experiment (or another experiment using the same learning materials) before?",Radio,4149,Naive
SW4407,tn3xw38jgo,3,"How much fun was this experiment? <p>1 being very fun -- 7 being the MOST FUN EVER</p>",Likert,21156,6
SW4407,tn3xw38jgo,4,"Were you doing anything else while this experiment was going on? You will get credit no matter how you respond here.",Text,24747,"consulting my boyfriend "
SW4407,tn3xw38jgo,5,"Which of the following problems did you have?",Checkbox,5509,none
AF6541,stma9x62ul,1,"Did the experiment go smoothly or were there problems? (Note: Your compensation will not depend on your answer below, so please be honest.)!!!",Radio,4350,Smooth
AF6541,stma9x62ul,2,"Have you participated in this experiment (or another experiment using the same learning materials) before?",Radio,4279,Naive
AF6541,stma9x62ul,3,"How much fun was this experiment? <p>1 being very fun -- 7 being the MOST FUN EVER</p>",Likert,6574,6
AF6541,stma9x62ul,4,"Were you doing anything else while this experiment was going on? You will get credit no matter how you respond here.",Text,11715,No
AF6541,stma9x62ul,5,"Which of the following problems did you have?",Checkbox,8306,none
JP2122,tky2n5f19m,1,"Did the experiment go smoothly or were there problems? (Note: Your compensation will not depend on your answer below, so please be honest.)!!!",Radio,9797,Smooth
JP2122,tky2n5f19m,2,"Have you participated in this experiment (or another experiment using the same learning materials) before?",Radio,6124,Naive
JP2122,tky2n5f19m,3,"How much fun was this experiment? <p>1 being very fun -- 7 being the MOST FUN EVER</p>",Likert,33544,3
JP2122,tky2n5f19m,4,"Were you doing anything else while this experiment was going on? You will get credit no matter how you respond here.",Text,23348,"I had to look up some words since I didn't know what they meant"
JP2122,tky2n5f19m,5,"Which of the following problems did you have?",Checkbox,11593,none
LB7205,vycoewwfb8,1,"Did the experiment go smoothly or were there problems? (Note: Your compensation will not depend on your answer below, so please be honest.)!!!",Radio,4148,Smooth
LB7205,vycoewwfb8,2,"Have you participated in this experiment (or another experiment using the same learning materials) before?",Radio,7793,Naive
LB7205,vycoewwfb8,3,"How much fun was this experiment? <p>1 being very fun -- 7 being the MOST FUN EVER</p>",Likert,5432,6
LB7205,vycoewwfb8,4,"Were you doing anything else while this experiment was going on? You will get credit no matter how you respond here.",Text,11703,"I was not"
LB7205,vycoewwfb8,5,"Which of the following problems did you have?",Checkbox,4320,none
JM6264,64kpra3tob,1,"Did the experiment go smoothly or were there problems? (Note: Your compensation will not depend on your answer below, so please be honest.)!!!",Radio,11638,MinorBumps
JM6264,64kpra3tob,2,"Have you participated in this experiment (or another experiment using the same learning materials) before?",Radio,4778,Naive
JM6264,64kpra3tob,3,"How much fun was this experiment? <p>1 being very fun -- 7 being the MOST FUN EVER</p>",Likert,18719,4
JM6264,64kpra3tob,4,"Were you doing anything else while this experiment was going on? You will get credit no matter how you respond here.",Text,20913,"Listening to music "
JM6264,64kpra3tob,5,"Which of the following problems did you have?",Checkbox,4307,none
LH1949,p02g1tzjb9,1,"Did the experiment go smoothly or were there problems? (Note: Your compensation will not depend on your answer below, so please be honest.)!!!",Radio,11870,Smooth
LH1949,p02g1tzjb9,2,"Have you participated in this experiment (or another experiment using the same learning materials) before?",Radio,6724,Naive
LH1949,p02g1tzjb9,3,"How much fun was this experiment? <p>1 being very fun -- 7 being the MOST FUN EVER</p>",Likert,7871,1
LH1949,p02g1tzjb9,4,"Were you doing anything else while this experiment was going on? You will get credit no matter how you respond here.",Text,16808,"I was sitting on my couch talking to my roommate "
LH1949,p02g1tzjb9,5,"Which of the following problems did you have?",Checkbox,10963,none
AR0075,qkrdkpz92n,1,"Did the experiment go smoothly or were there problems? (Note: Your compensation will not depend on your answer below, so please be honest.)!!!",Radio,16802,Smooth
AR0075,qkrdkpz92n,2,"Have you participated in this experiment (or another experiment using the same learning materials) before?",Radio,7494,Naive
AR0075,qkrdkpz92n,3,"How much fun was this experiment? <p>1 being very fun -- 7 being the MOST FUN EVER</p>",Likert,8802,2
AR0075,qkrdkpz92n,4,"Were you doing anything else while this experiment was going on? You will get credit no matter how you respond here.",Text,16798,"watching TV"
AR0075,qkrdkpz92n,5,"Which of the following problems did you have?",Checkbox,11702,none
MT2739,c3p29d97bh,1,"Did the experiment go smoothly or were there problems? (Note: Your compensation will not depend on your answer below, so please be honest.)!!!",Radio,13262,Smooth
MT2739,c3p29d97bh,2,"Have you participated in this experiment (or another experiment using the same learning materials) before?",Radio,6354,Naive
MT2739,c3p29d97bh,3,"How much fun was this experiment? <p>1 being very fun -- 7 being the MOST FUN EVER</p>",Likert,13107,5
MT2739,c3p29d97bh,4,"Were you doing anything else while this experiment was going on? You will get credit no matter how you respond here.",Text,77180,"For the most part, no. However, I did look up the definition of ""beefcake"" on my phone with some...interesting results. "
MT2739,c3p29d97bh,5,"Which of the following problems did you have?",Checkbox,5560,none
7551,j5xhbgobzf,1,"Did the experiment go smoothly or were there problems? (Note: Your compensation will not depend on your answer below, so please be honest.)!!!",Radio,4935,ExcludeMe
7551,j5xhbgobzf,2,"Have you participated in this experiment (or another experiment using the same learning materials) before?",Radio,3438,Naive
7551,j5xhbgobzf,3,"How much fun was this experiment? <p>1 being very fun -- 7 being the MOST FUN EVER</p>",Likert,5058,2
7551,j5xhbgobzf,4,"Were you doing anything else while this experiment was going on? You will get credit no matter how you respond here.",Text,4545,no
7551,j5xhbgobzf,5,"Which of the following problems did you have?",Checkbox,3619,none
SE5217,tmy0aks6wf,1,"Did the experiment go smoothly or were there problems? (Note: Your compensation will not depend on your answer below, so please be honest.)!!!",Radio,2431,Smooth
SE5217,tmy0aks6wf,2,"Have you participated in this experiment (or another experiment using the same learning materials) before?",Radio,2934,Naive
SE5217,tmy0aks6wf,3,"How much fun was this experiment? <p>1 being very fun -- 7 being the MOST FUN EVER</p>",Likert,3600,6
SE5217,tmy0aks6wf,4,"Were you doing anything else while this experiment was going on? You will get credit no matter how you respond here.",Text,27234,nothing
SE5217,tmy0aks6wf,5,"Which of the following problems did you have?",Checkbox,3199,none
KL7604,446ln5upgi,1,"Did the experiment go smoothly or were there problems? (Note: Your compensation will not depend on your answer below, so please be honest.)!!!",Radio,4176,Smooth
KL7604,446ln5upgi,2,"Have you participated in this experiment (or another experiment using the same learning materials) before?",Radio,11822,Naive
KL7604,446ln5upgi,3,"How much fun was this experiment? <p>1 being very fun -- 7 being the MOST FUN EVER</p>",Likert,10262,5
KL7604,446ln5upgi,4,"Were you doing anything else while this experiment was going on? You will get credit no matter how you respond here.",Text,16660,"I was not doing any other tasks"
KL7604,446ln5upgi,5,"Which of the following problems did you have?",Checkbox,9234,none
ac9377,cs19g78fk0,1,"Did the experiment go smoothly or were there problems? (Note: Your compensation will not depend on your answer below, so please be honest.)!!!",Radio,7109,MinorBumps
ac9377,cs19g78fk0,2,"Have you participated in this experiment (or another experiment using the same learning materials) before?",Radio,4521,Naive
ac9377,cs19g78fk0,3,"How much fun was this experiment? <p>1 being very fun -- 7 being the MOST FUN EVER</p>",Likert,15301,3
ac9377,cs19g78fk0,4,"Were you doing anything else while this experiment was going on? You will get credit no matter how you respond here.",Text,26999,no
ac9377,cs19g78fk0,5,"Which of the following problems did you have?",Checkbox,10145,"blank page"
LM8773,40771xbwmp,1,"Did the experiment go smoothly or were there problems? (Note: Your compensation will not depend on your answer below, so please be honest.)!!!",Radio,7582,Smooth
LM8773,40771xbwmp,2,"Have you participated in this experiment (or another experiment using the same learning materials) before?",Radio,4338,Naive
LM8773,40771xbwmp,3,"How much fun was this experiment? <p>1 being very fun -- 7 being the MOST FUN EVER</p>",Likert,5470,2
LM8773,40771xbwmp,4,"Were you doing anything else while this experiment was going on? You will get credit no matter how you respond here.",Text,14156,"No, just was answering them in my room. "
LM8773,40771xbwmp,5,"Which of the following problems did you have?",Checkbox,6214,none
BE3674,hb4idiog66,1,"Did the experiment go smoothly or were there problems? (Note: Your compensation will not depend on your answer below, so please be honest.)!!!",Radio,5815,Smooth
BE3674,hb4idiog66,2,"Have you participated in this experiment (or another experiment using the same learning materials) before?",Radio,5641,Naive
BE3674,hb4idiog66,3,"How much fun was this experiment? <p>1 being very fun -- 7 being the MOST FUN EVER</p>",Likert,13221,2
BE3674,hb4idiog66,4,"Were you doing anything else while this experiment was going on? You will get credit no matter how you respond here.",Text,10056,No
BE3674,hb4idiog66,5,"Which of the following problems did you have?",Checkbox,7171,none
CM1875,b9lsovh45f,1,"Did the experiment go smoothly or were there problems? (Note: Your compensation will not depend on your answer below, so please be honest.)!!!",Radio,4659,Smooth
CM1875,b9lsovh45f,2,"Have you participated in this experiment (or another experiment using the same learning materials) before?",Radio,5314,Naive
CM1875,b9lsovh45f,3,"How much fun was this experiment? <p>1 being very fun -- 7 being the MOST FUN EVER</p>",Likert,8175,6
CM1875,b9lsovh45f,4,"Were you doing anything else while this experiment was going on? You will get credit no matter how you respond here.",Text,9258,"I was on Facetime"
CM1875,b9lsovh45f,5,"Which of the following problems did you have?",Checkbox,8811,reload
NT0985,e3gwd9y0ow,1,"Did the experiment go smoothly or were there problems? (Note: Your compensation will not depend on your answer below, so please be honest.)!!!",Radio,3967,MinorBumps
NT0985,e3gwd9y0ow,2,"Have you participated in this experiment (or another experiment using the same learning materials) before?",Radio,6071,Naive
NT0985,e3gwd9y0ow,3,"How much fun was this experiment? <p>1 being very fun -- 7 being the MOST FUN EVER</p>",Likert,5098,2
NT0985,e3gwd9y0ow,4,"Were you doing anything else while this experiment was going on? You will get credit no matter how you respond here.",Text,7688,no
NT0985,e3gwd9y0ow,5,"Which of the following problems did you have?",Checkbox,9021,none
RH0817,qgckdkvzjq,1,"Did the experiment go smoothly or were there problems? (Note: Your compensation will not depend on your answer below, so please be honest.)!!!",Radio,7417,Smooth
RH0817,qgckdkvzjq,2,"Have you participated in this experiment (or another experiment using the same learning materials) before?",Radio,3934,Naive
RH0817,qgckdkvzjq,3,"How much fun was this experiment? <p>1 being very fun -- 7 being the MOST FUN EVER</p>",Likert,14299,4
RH0817,qgckdkvzjq,4,"Were you doing anything else while this experiment was going on? You will get credit no matter how you respond here.",Text,16222,"Other than talking with my grandma, no"
