"Username","Trial","Condition.Number","Condition.Notes","Stimuli.Cue","Procedure.Item","Procedure.Max.Time","Procedure.Min.Time","Response.RT","Response.RTfirst","Response.RTlast","affordance","affordance_corrected"
"w10034269_mlg",22,5,"List 55","pearl",1622,"-","-",20125,1861,19954,"necklaces","necklaces"
"w10034269_mlg",24,5,"List 55","brandy",1633,"-","-",14395,1506,13931,"make","make"
"w10034269_mlg",24,5,"List 55","brandy",1633,"-","-",14395,1506,13931,"drinks","drinks"
"w10034269_mlg",24,5,"List 55","brandy",1633,"-","-",14395,1506,13931,"add","add"
"w10034269_mlg",24,5,"List 55","brandy",1633,"-","-",14395,1506,13931,"to","to"
"w10034269_mlg",24,5,"List 55","brandy",1633,"-","-",14395,1506,13931,"food","food"
"w10034269_mlg",25,5,"List 55","chowder",1634,"-","-",23878,15208,18081,"add","add"
"w10034269_mlg",25,5,"List 55","chowder",1634,"-","-",23878,15208,18081,"to","to"
"w10034269_mlg",25,5,"List 55","chowder",1634,"-","-",23878,15208,18081,"food","food"
"w10034269_mlg",26,5,"List 55","library",1630,"-","-",9440,1309,9108,"store","store"
"w10034269_mlg",26,5,"List 55","library",1630,"-","-",9440,1309,9108,"books","books"
"w10034269_mlg",26,5,"List 55","library",1630,"-","-",9440,1309,9108,"rent","rent"
"w10034269_mlg",26,5,"List 55","library",1630,"-","-",9440,1309,9108,"out","out"
"w10034269_mlg",26,5,"List 55","library",1630,"-","-",9440,1309,9108,"books","books"
"w10034269_mlg",26,5,"List 55","library",1630,"-","-",9440,1309,9108,"to","to"
"w10034269_mlg",26,5,"List 55","library",1630,"-","-",9440,1309,9108,"people","people"
"w10034269_mlg",26,5,"List 55","library",1630,"-","-",9440,1309,9108,"place","place"
"w10034269_mlg",26,5,"List 55","library",1630,"-","-",9440,1309,9108,"to","to"
"w10034269_mlg",26,5,"List 55","library",1630,"-","-",9440,1309,9108,"study","study"
"w10034269_mlg",27,5,"List 55","stairs",1644,"-","-",7392,1141,7218,"walk","walk"
"w10034269_mlg",27,5,"List 55","stairs",1644,"-","-",7392,1141,7218,"up","up"
"w10034269_mlg",27,5,"List 55","stairs",1644,"-","-",7392,1141,7218,"get","get"
"w10034269_mlg",27,5,"List 55","stairs",1644,"-","-",7392,1141,7218,"to","to"
"w10034269_mlg",27,5,"List 55","stairs",1644,"-","-",7392,1141,7218,"the","the"
"w10034269_mlg",27,5,"List 55","stairs",1644,"-","-",7392,1141,7218,"next","next"
"w10034269_mlg",27,5,"List 55","stairs",1644,"-","-",7392,1141,7218,"level","level"
"w10034269_mlg",27,5,"List 55","stairs",1644,"-","-",7392,1141,7218,"of","of"
"w10034269_mlg",27,5,"List 55","stairs",1644,"-","-",7392,1141,7218,"buildings","buildings"
"w10034269_mlg",28,5,"List 55","ship",1636,"-","-",11062,2405,10808,"carry","carry"
"w10034269_mlg",28,5,"List 55","ship",1636,"-","-",11062,2405,10808,"stuff","stuff"
"w10034269_mlg",28,5,"List 55","ship",1636,"-","-",11062,2405,10808,"over","over"
"w10034269_mlg",28,5,"List 55","ship",1636,"-","-",11062,2405,10808,"water","water"
"w10034269_mlg",28,5,"List 55","ship",1636,"-","-",11062,2405,10808,"place","place"
"w10034269_mlg",28,5,"List 55","ship",1636,"-","-",11062,2405,10808,"to","to"
"w10034269_mlg",28,5,"List 55","ship",1636,"-","-",11062,2405,10808,"go","go"
"w10034269_mlg",28,5,"List 55","ship",1636,"-","-",11062,2405,10808,"on","on"
"w10034269_mlg",28,5,"List 55","ship",1636,"-","-",11062,2405,10808,"vacation","vacation"
"w10034269_mlg",29,5,"List 55","dishwater",1639,"-","-",11417,2028,11213,"wash","wash"
"w10034269_mlg",29,5,"List 55","dishwater",1639,"-","-",11417,2028,11213,"dishes","dishes"
"w10034269_mlg",29,5,"List 55","dishwater",1639,"-","-",11417,2028,11213,"make","make"
"w10034269_mlg",29,5,"List 55","dishwater",1639,"-","-",11417,2028,11213,"things","things"
"w10034269_mlg",29,5,"List 55","dishwater",1639,"-","-",11417,2028,11213,"clean","clean"
"w10034269_mlg",30,5,"List 55","leash",1646,"-","-",7216,2572,6991,"walk","walk"
"w10034269_mlg",30,5,"List 55","leash",1646,"-","-",7216,2572,6991,"your","your"
"w10034269_mlg",30,5,"List 55","leash",1646,"-","-",7216,2572,6991,"dog","dog"
"w10034269_mlg",30,5,"List 55","leash",1646,"-","-",7216,2572,6991,"tie","tie"
"w10034269_mlg",30,5,"List 55","leash",1646,"-","-",7216,2572,6991,"stuff","stuff"
"w10034269_mlg",30,5,"List 55","leash",1646,"-","-",7216,2572,6991,"up","up"
"w10034269_mlg",31,5,"List 55","computer",1628,"-","-",10117,5804,9455,"do","do"
"w10034269_mlg",31,5,"List 55","computer",1628,"-","-",10117,5804,9455,"work","work"
"w10034269_mlg",31,5,"List 55","computer",1628,"-","-",10117,5804,9455,"on","on"
"w10034269_mlg",31,5,"List 55","computer",1628,"-","-",10117,5804,9455,"use","use"
"w10034269_mlg",31,5,"List 55","computer",1628,"-","-",10117,5804,9455,"the","the"
"w10034269_mlg",31,5,"List 55","computer",1628,"-","-",10117,5804,9455,"internet","internet"
"w10034269_mlg",33,5,"List 55","altar",1640,"-","-",7450,1404,6890,"walk","walk"
"w10034269_mlg",33,5,"List 55","altar",1640,"-","-",7450,1404,6890,"down","down"
"w10034269_mlg",33,5,"List 55","altar",1640,"-","-",7450,1404,6890,"used","used"
"w10034269_mlg",33,5,"List 55","altar",1640,"-","-",7450,1404,6890,"in","in"
"w10034269_mlg",33,5,"List 55","altar",1640,"-","-",7450,1404,6890,"churche","church"
"w10034269_mlg",35,5,"List 55","stationery",1645,"-","-",7693,1357,7544,"for","for"
"w10034269_mlg",35,5,"List 55","stationery",1645,"-","-",7693,1357,7544,"basic","basic"
"w10034269_mlg",35,5,"List 55","stationery",1645,"-","-",7693,1357,7544,"things","things"
"w10034269_mlg",35,5,"List 55","stationery",1645,"-","-",7693,1357,7544,"write","write"
"w10034269_mlg",35,5,"List 55","stationery",1645,"-","-",7693,1357,7544,"things","things"
"w10034269_mlg",37,5,"List 55","rook",1637,"-","-",5382,2669,5203,"place","place"
"w10034269_mlg",37,5,"List 55","rook",1637,"-","-",5382,2669,5203,"to","to"
"w10034269_mlg",37,5,"List 55","rook",1637,"-","-",5382,2669,5203,"put","put"
"w10034269_mlg",37,5,"List 55","rook",1637,"-","-",5382,2669,5203,"things","things"
"w10034269_mlg",38,5,"List 55","soy",1648,"-","-",19310,12061,19138,"add","add"
"w10034269_mlg",38,5,"List 55","soy",1648,"-","-",19310,12061,19138,"to","to"
"w10034269_mlg",38,5,"List 55","soy",1648,"-","-",19310,12061,19138,"chinese","chinese"
"w10034269_mlg",38,5,"List 55","soy",1648,"-","-",19310,12061,19138,"food","food"
"w10034269_mlg",39,5,"List 55","teammate",1625,"-","-",9146,3441,8944,"works","works"
"w10034269_mlg",39,5,"List 55","teammate",1625,"-","-",9146,3441,8944,"with","with"
"w10034269_mlg",39,5,"List 55","teammate",1625,"-","-",9146,3441,8944,"you","you"
"w10034269_mlg",39,5,"List 55","teammate",1625,"-","-",9146,3441,8944,"on","on"
"w10034269_mlg",39,5,"List 55","teammate",1625,"-","-",9146,3441,8944,"a","a"
"w10034269_mlg",39,5,"List 55","teammate",1625,"-","-",9146,3441,8944,"team","team"
"w10034269_mlg",40,5,"List 55","shuffleboard",1647,"-","-",3771,2945,3608,"a","a"
"w10034269_mlg",40,5,"List 55","shuffleboard",1647,"-","-",3771,2945,3608,"game","game"
"w10035140_jdd",11,1,"List 51","infant",1513,"-","-",32403,7918,31941,"holding","holding"
"w10035140_jdd",11,1,"List 51","infant",1513,"-","-",32403,7918,31941,"rocking","rocking"
"w10035140_jdd",11,1,"List 51","infant",1513,"-","-",32403,7918,31941,"feeding","feeding"
"w10035140_jdd",11,1,"List 51","infant",1513,"-","-",32403,7918,31941,"clothing","clothing"
"w10035140_jdd",11,1,"List 51","infant",1513,"-","-",32403,7918,31941,"carrying","carrying"
"w10035140_jdd",12,1,"List 51","poet",1519,"-","-",53352,10047,53186,"assembly","assembly"
"w10035140_jdd",12,1,"List 51","poet",1519,"-","-",53352,10047,53186,"spoken","spoken"
"w10035140_jdd",12,1,"List 51","poet",1519,"-","-",53352,10047,53186,"words","words"
"w10035140_jdd",12,1,"List 51","poet",1519,"-","-",53352,10047,53186,"talent","talent"
"w10035140_jdd",12,1,"List 51","poet",1519,"-","-",53352,10047,53186,"shows","shows"
"w10035140_jdd",12,1,"List 51","poet",1519,"-","-",53352,10047,53186,"presentations","presentations"
"w10035140_jdd",13,1,"List 51","yarn",1506,"-","-",20574,1933,19288,"blankets","blankets"
"w10035140_jdd",13,1,"List 51","yarn",1506,"-","-",20574,1933,19288,"cats","cats"
"w10035140_jdd",13,1,"List 51","yarn",1506,"-","-",20574,1933,19288,"towels","towels"
"w10035140_jdd",13,1,"List 51","yarn",1506,"-","-",20574,1933,19288,"quilts","quilts"
"w10035140_jdd",14,1,"List 51","stepson",1524,"-","-",26328,6321,20902,"mowing","mowing"
"w10035140_jdd",14,1,"List 51","stepson",1524,"-","-",26328,6321,20902,"the","the"
"w10035140_jdd",14,1,"List 51","stepson",1524,"-","-",26328,6321,20902,"yard","yard"
"w10035140_jdd",14,1,"List 51","stepson",1524,"-","-",26328,6321,20902,"babysitting","babysitting"
"w10035140_jdd",14,1,"List 51","stepson",1524,"-","-",26328,6321,20902,"taking","taking"
"w10035140_jdd",14,1,"List 51","stepson",1524,"-","-",26328,6321,20902,"out","out"
"w10035140_jdd",14,1,"List 51","stepson",1524,"-","-",26328,6321,20902,"trash","trash"
"w10035140_jdd",15,1,"List 51","urinal",1515,"-","-",19097,3175,6655,"tinkle","tinkle"
"w10035140_jdd",16,1,"List 51","babe",1509,"-","-",69799,66112,69250,"looking","looking"
"w10035140_jdd",17,1,"List 51","policeman",1512,"-","-",22979,4033,22735,"survievelence","subservience"
"w10035140_jdd",18,1,"List 51","xylophone",1504,"-","-",21575,11857,14437,"music","music"
"w10035140_jdd",18,1,"List 51","xylophone",1504,"-","-",21575,11857,14437,"band","band"
"w10035140_jdd",19,1,"List 51","scapula",1525,"-","-",35674,3763,34454,"surgery","surgery"
"w10035140_jdd",19,1,"List 51","scapula",1525,"-","-",35674,3763,34454,"movement","movement"
"w10035140_jdd",20,1,"List 51","sofa",1527,"-","-",16548,1444,16174,"sitting","sitting"
"w10035140_jdd",20,1,"List 51","sofa",1527,"-","-",16548,1444,16174,"sleeping","sleeping"
"w10035140_jdd",20,1,"List 51","sofa",1527,"-","-",16548,1444,16174,"watching","watching"
"w10035140_jdd",20,1,"List 51","sofa",1527,"-","-",16548,1444,16174,"tv","tv"
"w10035140_jdd",20,1,"List 51","sofa",1527,"-","-",16548,1444,16174,"relaxing","relaxing"
"w10035140_jdd",21,1,"List 51","proprietor",1521,"-","-",34334,27861,34159,"renting","renting"
"w10035140_jdd",21,1,"List 51","proprietor",1521,"-","-",34334,27861,34159,"buying","buying"
"w10035140_jdd",22,1,"List 51","shaving",1511,"-","-",27947,23819,27776,"moisturizing","moisturizing"
"w10035140_jdd",23,1,"List 51","muffin",1523,"-","-",36859,1109,36377,"eating","eating"
"w10035140_jdd",23,1,"List 51","muffin",1523,"-","-",36859,1109,36377,"throwing","throwing"
"w10035140_jdd",23,1,"List 51","muffin",1523,"-","-",36859,1109,36377,"mushing","mushing"
"w10035140_jdd",23,1,"List 51","muffin",1523,"-","-",36859,1109,36377,"baking","baking"
"w10035140_jdd",23,1,"List 51","muffin",1523,"-","-",36859,1109,36377,"cooling","cooling"
"w10035140_jdd",23,1,"List 51","muffin",1523,"-","-",36859,1109,36377,"heating","heating"
"w10035140_jdd",23,1,"List 51","muffin",1523,"-","-",36859,1109,36377,"mixing","mixing"
"w10035140_jdd",24,1,"List 51","cabdriver",1505,"-","-",8599,2089,7407,"riding","riding"
"w10035140_jdd",24,1,"List 51","cabdriver",1505,"-","-",8599,2089,7407,"paying","paying"
"w10035140_jdd",24,1,"List 51","cabdriver",1505,"-","-",8599,2089,7407,"talking","talking"
"w10035140_jdd",24,1,"List 51","cabdriver",1505,"-","-",8599,2089,7407,"to","to"
"w10035140_jdd",25,1,"List 51","staple",1516,"-","-",7824,2012,6642,"stapling","stapling"
"w10035140_jdd",25,1,"List 51","staple",1516,"-","-",7824,2012,6642,"pulling","pulling"
"w10035140_jdd",25,1,"List 51","staple",1516,"-","-",7824,2012,6642,"out","out"
"w10035140_jdd",26,1,"List 51","deliverer",1522,"-","-",8403,1642,8002,"paying","paying"
"w10035140_jdd",26,1,"List 51","deliverer",1522,"-","-",8403,1642,8002,"tipping","tipping"
"w10035140_jdd",26,1,"List 51","deliverer",1522,"-","-",8403,1642,8002,"talking","talking"
"w10035140_jdd",26,1,"List 51","deliverer",1522,"-","-",8403,1642,8002,"to","to"
"w10035140_jdd",27,1,"List 51","blackboard",1507,"-","-",17471,1309,17179,"writing","writing"
"w10035140_jdd",27,1,"List 51","blackboard",1507,"-","-",17471,1309,17179,"erasing","erasing"
"w10035140_jdd",27,1,"List 51","blackboard",1507,"-","-",17471,1309,17179,"cleaning","cleaning"
"w10035140_jdd",28,1,"List 51","banjo",1514,"-","-",11448,1788,11038,"strumming","strumming"
"w10035140_jdd",28,1,"List 51","banjo",1514,"-","-",11448,1788,11038,"hitting","hitting"
"w10035140_jdd",28,1,"List 51","banjo",1514,"-","-",11448,1788,11038,"breaking","breaking"
"w10035140_jdd",29,1,"List 51","glass",1531,"-","-",27332,1387,26879,"drinking","drinking"
"w10035140_jdd",29,1,"List 51","glass",1531,"-","-",27332,1387,26879,"cleaning","cleaning"
"w10035140_jdd",29,1,"List 51","glass",1531,"-","-",27332,1387,26879,"looking","looking"
"w10035140_jdd",29,1,"List 51","glass",1531,"-","-",27332,1387,26879,"through","through"
"w10035140_jdd",29,1,"List 51","glass",1531,"-","-",27332,1387,26879,"washing","washing"
"w10035140_jdd",29,1,"List 51","glass",1531,"-","-",27332,1387,26879,"breaking","breaking"
"w10035140_jdd",30,1,"List 51","girdle",1508,"-","-",10431,2454,9660,"pulling","pulling"
"w10035140_jdd",30,1,"List 51","girdle",1508,"-","-",10431,2454,9660,"up","up"
"w10035140_jdd",30,1,"List 51","girdle",1508,"-","-",10431,2454,9660,"putting","putting"
"w10035140_jdd",30,1,"List 51","girdle",1508,"-","-",10431,2454,9660,"on","on"
"w10035140_jdd",30,1,"List 51","girdle",1508,"-","-",10431,2454,9660,"taking","taking"
"w10035140_jdd",30,1,"List 51","girdle",1508,"-","-",10431,2454,9660,"off","off"
"w10035140_jdd",31,1,"List 51","sapphire",1530,"-","-",6235,2587,4689,"looking","looking"
"w10035140_jdd",31,1,"List 51","sapphire",1530,"-","-",6235,2587,4689,"at","at"
"w10035140_jdd",32,1,"List 51","candle",1502,"-","-",21576,1927,18342,"lighting","lighting"
"w10035140_jdd",32,1,"List 51","candle",1502,"-","-",21576,1927,18342,"extinguishing","extinguishing"
"w10035140_jdd",32,1,"List 51","candle",1502,"-","-",21576,1927,18342,"moving","moving"
"w10035140_jdd",33,1,"List 51","playwright",1503,"-","-",9388,1608,8342,"reading","reading"
"w10035140_jdd",33,1,"List 51","playwright",1503,"-","-",9388,1608,8342,"acting","acting"
"w10035140_jdd",33,1,"List 51","playwright",1503,"-","-",9388,1608,8342,"out","out"
"w10035140_jdd",33,1,"List 51","playwright",1503,"-","-",9388,1608,8342,"copywriting","copy writing"
"w10035140_jdd",34,1,"List 51","mayo",1518,"-","-",24119,2522,16290,"sandwiches","sandwiches"
"w10035140_jdd",34,1,"List 51","mayo",1518,"-","-",24119,2522,16290,"burgers","burgers"
"w10035140_jdd",34,1,"List 51","mayo",1518,"-","-",24119,2522,16290,"sauces","sauces"
"w10035140_jdd",34,1,"List 51","mayo",1518,"-","-",24119,2522,16290,"marinating","marinating"
"w10035140_jdd",35,1,"List 51","key",1528,"-","-",51995,1683,51766,"locking","locking"
"w10035140_jdd",35,1,"List 51","key",1528,"-","-",51995,1683,51766,"doors","doors"
"w10035140_jdd",35,1,"List 51","key",1528,"-","-",51995,1683,51766,"grading","grading"
"w10035140_jdd",35,1,"List 51","key",1528,"-","-",51995,1683,51766,"tests","tests"
"w10035140_jdd",35,1,"List 51","key",1528,"-","-",51995,1683,51766,"securing","securing"
"w10035140_jdd",35,1,"List 51","key",1528,"-","-",51995,1683,51766,"journals","journals"
"w10035140_jdd",35,1,"List 51","key",1528,"-","-",51995,1683,51766,"locking","locking"
"w10035140_jdd",35,1,"List 51","key",1528,"-","-",51995,1683,51766,"carsl","cars"
"w10035140_jdd",36,1,"List 51","wheelbarrow",1529,"-","-",14919,2492,14614,"transporting","transporting"
"w10035140_jdd",36,1,"List 51","wheelbarrow",1529,"-","-",14919,2492,14614,"pushing","pushing"
"w10035140_jdd",36,1,"List 51","wheelbarrow",1529,"-","-",14919,2492,14614,"pulling","pulling"
"w10035140_jdd",36,1,"List 51","wheelbarrow",1529,"-","-",14919,2492,14614,"riding","riding"
"w10035140_jdd",37,1,"List 51","cider",1510,"-","-",10146,2756,7284,"drinking","drinking"
"w10035140_jdd",37,1,"List 51","cider",1510,"-","-",10146,2756,7284,"cooking","cooking"
"w10035140_jdd",38,1,"List 51","featherbed",1517,"-","-",9791,1945,9473,"sleeping","sleeping"
"w10035140_jdd",38,1,"List 51","featherbed",1517,"-","-",9791,1945,9473,"relaxing","relaxing"
"w10035140_jdd",39,1,"List 51","chili",1520,"-","-",10569,1193,10449,"eating","eating"
"w10035140_jdd",39,1,"List 51","chili",1520,"-","-",10569,1193,10449,"cooking","cooking"
"w10035140_jdd",39,1,"List 51","chili",1520,"-","-",10569,1193,10449,"mixing","mixing"
"w10035140_jdd",39,1,"List 51","chili",1520,"-","-",10569,1193,10449,"adding","adding"
"w10035140_jdd",39,1,"List 51","chili",1520,"-","-",10569,1193,10449,"ingredients","ingredients"
"w10035140_jdd",40,1,"List 51","onion",1526,"-","-",31962,2360,31726,"smelling","smelling"
"w10035140_jdd",40,1,"List 51","onion",1526,"-","-",31962,2360,31726,"eating","eating"
"w10035140_jdd",40,1,"List 51","onion",1526,"-","-",31962,2360,31726,"cutting","cutting"
"w10035140_jdd",40,1,"List 51","onion",1526,"-","-",31962,2360,31726,"mincing","mincing"
"w10035140_jdd",40,1,"List 51","onion",1526,"-","-",31962,2360,31726,"smashing","smashing"
"w10035140_jdd",40,1,"List 51","onion",1526,"-","-",31962,2360,31726,"pulsing","pulsing"
"w10035140_jdd",40,1,"List 51","onion",1526,"-","-",31962,2360,31726,"blending","blending"
"w10035140_jdd",40,1,"List 51","onion",1526,"-","-",31962,2360,31726,"roasting","roasting"
"w10035486_ams",11,25,"List 50","Ladder",1498,"-","-",38325,5687,29427,"climb","climb"
"w10035486_ams",11,25,"List 50","Ladder",1498,"-","-",38325,5687,29427,"carry","carry"
"w10035486_ams",11,25,"List 50","Ladder",1498,"-","-",38325,5687,29427,"stand","stand"
"w10035486_ams",11,25,"List 50","Ladder",1498,"-","-",38325,5687,29427,"on","on"
"w10035486_ams",12,25,"List 50","sombrero",1493,"-","-",22188,4761,12403,"wear","wear"
"w10035486_ams",12,25,"List 50","sombrero",1493,"-","-",22188,4761,12403,"it","it"
"w10035486_ams",12,25,"List 50","sombrero",1493,"-","-",22188,4761,12403,"toss","toss"
"w10035486_ams",12,25,"List 50","sombrero",1493,"-","-",22188,4761,12403,"it","it"
"w10035486_ams",13,25,"List 50","merchant",1479,"-","-",12898,11595,11772,"na","an"
"w10035486_ams",14,25,"List 50","wildcat",1475,"-","-",12818,7323,9761,"run","run"
"w10035486_ams",14,25,"List 50","wildcat",1475,"-","-",12818,7323,9761,"from","from"
"w10035486_ams",14,25,"List 50","wildcat",1475,"-","-",12818,7323,9761,"it","it"
"w10035486_ams",15,25,"List 50","pineapple",1478,"-","-",12326,2215,8997,"eat","eat"
"w10035486_ams",15,25,"List 50","pineapple",1478,"-","-",12326,2215,8997,"cut","cut"
"w10035486_ams",15,25,"List 50","pineapple",1478,"-","-",12326,2215,8997,"grow","grow"
"w10035486_ams",16,25,"List 50","necktie",1483,"-","-",4694,2722,3332,"wear","wear"
"w10035486_ams",17,25,"List 50","drywall",1482,"-","-",10236,5697,9000,"breakdown","breakdown"
"w10035486_ams",17,25,"List 50","drywall",1482,"-","-",10236,5697,9000,"form","form"
"w10035486_ams",18,25,"List 50","houseboy",1501,"-","-",4224,2904,3101,"na","an"
"w10035486_ams",19,25,"List 50","coin",1486,"-","-",9170,1839,8386,"toss","toss"
"w10035486_ams",19,25,"List 50","coin",1486,"-","-",9170,1839,8386,"spend","spend"
"w10035486_ams",19,25,"List 50","coin",1486,"-","-",9170,1839,8386,"trade","trade"
"w10035486_ams",20,25,"List 50","forehead",1476,"-","-",20275,8844,19671,"headbut","headbutt"
"w10035486_ams",20,25,"List 50","forehead",1476,"-","-",20275,8844,19671,"soccer","soccer"
"w10035486_ams",20,25,"List 50","forehead",1476,"-","-",20275,8844,19671,"ball","ball"
"w10035486_ams",21,25,"List 50","pudding",1497,"-","-",2893,1816,2190,"eat","eat"
"w10035486_ams",22,25,"List 50","councilwoman",1489,"-","-",9182,3557,8962,"na","an"
"w10035486_ams",23,25,"List 50","potato",1484,"-","-",2530,1526,1950,"eat","eat"
"w10035486_ams",24,25,"List 50","saddle",1500,"-","-",3014,1689,2335,"sit","sit"
"w10035486_ams",24,25,"List 50","saddle",1500,"-","-",3014,1689,2335,"on","on"
"w10035486_ams",25,25,"List 50","shavings",1499,"-","-",8424,5580,7462,"throw","throw"
"w10035486_ams",25,25,"List 50","shavings",1499,"-","-",8424,5580,7462,"away","away"
"w10035486_ams",26,25,"List 50","orange",1490,"-","-",3241,1865,2205,"eat","eat"
"w10035486_ams",27,25,"List 50","celery",1485,"-","-",2374,1390,1759,"eat","eat"
"w10035486_ams",28,25,"List 50","needle",1496,"-","-",4333,3154,3606,"sew","sew"
"w10035486_ams",29,25,"List 50","cliff",1495,"-","-",3375,1876,2689,"climb","climb"
"w10035486_ams",30,25,"List 50","metal",1492,"-","-",11861,7900,10997,"make","make"
"w10035486_ams",30,25,"List 50","metal",1492,"-","-",11861,7900,10997,"jewelry","jewelry"
"w10035486_ams",31,25,"List 50","corset",1494,"-","-",9170,6289,8481,"wear","wear"
"w10035486_ams",31,25,"List 50","corset",1494,"-","-",9170,6289,8481,"tighten","tighten"
"w10035486_ams",32,25,"List 50","shallot",1480,"-","-",2806,1868,2508,"na","an"
"w10035486_ams",33,25,"List 50","nanny",1481,"-","-",6332,5986,6083,"na","an"
"w10035486_ams",34,25,"List 50","geranium",1472,"-","-",2138,1820,1985,"na","an"
"w10035486_ams",35,25,"List 50","grandson",1487,"-","-",1596,1267,1371,"na","an"
"w10035486_ams",36,25,"List 50","cent",1474,"-","-",5558,2156,5398,"spend","spend"
"w10035486_ams",36,25,"List 50","cent",1474,"-","-",5558,2156,5398,"trade","trade"
"w10035486_ams",37,25,"List 50","muzzle",1491,"-","-",2070,1757,1935,"na","an"
"w10035486_ams",38,25,"List 50","poultry",1488,"-","-",1640,1301,1429,"na","an"
"w10035486_ams",39,25,"List 50","pullover",1477,"-","-",4575,3821,4412,"wear","wear"
"w10035486_ams",40,25,"List 50","joystick",1473,"-","-",1961,1635,1782,"na","an"
"w10035780_HLF",11,16,"List 16","rupee",481,"-","-",8439,3643,7284,"legend","legend"
"w10035780_HLF",11,16,"List 16","rupee",481,"-","-",8439,3643,7284,"of","of"
"w10035780_HLF",11,16,"List 16","rupee",481,"-","-",8439,3643,7284,"zelda","nelda"
"w10035780_HLF",12,16,"List 16","genital",465,"-","-",17894,5363,15733,"male","male"
"w10035780_HLF",12,16,"List 16","genital",465,"-","-",17894,5363,15733,"female","female"
"w10035780_HLF",12,16,"List 16","genital",465,"-","-",17894,5363,15733,"sex","sex"
"w10035780_HLF",12,16,"List 16","genital",465,"-","-",17894,5363,15733,"sexual","sexual"
"w10035780_HLF",12,16,"List 16","genital",465,"-","-",17894,5363,15733,"pain","pain"
"w10035780_HLF",13,16,"List 16","apprentice",467,"-","-",15972,4254,15278,"help","help"
"w10035780_HLF",13,16,"List 16","apprentice",467,"-","-",15972,4254,15278,"learn","learn"
"w10035780_HLF",13,16,"List 16","apprentice",467,"-","-",15972,4254,15278,"grow","grow"
"w10035780_HLF",14,16,"List 16","easel",471,"-","-",18551,8017,16798,"paint","paint"
"w10035780_HLF",14,16,"List 16","easel",471,"-","-",18551,8017,16798,"draw","draw"
"w10035780_HLF",14,16,"List 16","easel",471,"-","-",18551,8017,16798,"art","art"
"w10035780_HLF",14,16,"List 16","easel",471,"-","-",18551,8017,16798,"sculpting","sculpting"
"w10035780_HLF",15,16,"List 16","paraphernalia",473,"-","-",7031,2939,4096,"no","no"
"w10035780_HLF",15,16,"List 16","paraphernalia",473,"-","-",7031,2939,4096,"clue","clue"
"w10035780_HLF",16,16,"List 16","bayonet",472,"-","-",11478,2279,10505,"stab","stab"
"w10035780_HLF",16,16,"List 16","bayonet",472,"-","-",11478,2279,10505,"slice","slice"
"w10035780_HLF",16,16,"List 16","bayonet",472,"-","-",11478,2279,10505,"cut","cut"
"w10035780_HLF",16,16,"List 16","bayonet",472,"-","-",11478,2279,10505,"slit","slit"
"w10035780_HLF",17,16,"List 16","policewoman",480,"-","-",16714,1757,15531,"arrest","arrest"
"w10035780_HLF",17,16,"List 16","policewoman",480,"-","-",16714,1757,15531,"justice","justice"
"w10035780_HLF",17,16,"List 16","policewoman",480,"-","-",16714,1757,15531,"cop","cop"
"w10035780_HLF",17,16,"List 16","policewoman",480,"-","-",16714,1757,15531,"sherrif","sheriff"
"w10035780_HLF",18,16,"List 16","cocaine",469,"-","-",11615,1853,10498,"nose","nose"
"w10035780_HLF",18,16,"List 16","cocaine",469,"-","-",11615,1853,10498,"straw","straw"
"w10035780_HLF",18,16,"List 16","cocaine",469,"-","-",11615,1853,10498,"lines","lines"
"w10035780_HLF",18,16,"List 16","cocaine",469,"-","-",11615,1853,10498,"good","good"
"w10035780_HLF",18,16,"List 16","cocaine",469,"-","-",11615,1853,10498,"time","time"
"w10035780_HLF",19,16,"List 16","mortician",452,"-","-",6653,4325,5588,"not","not"
"w10035780_HLF",19,16,"List 16","mortician",452,"-","-",6653,4325,5588,"sure","sure"
"w10035780_HLF",20,16,"List 16","cellar",477,"-","-",16978,3470,14652,"wine","wine"
"w10035780_HLF",20,16,"List 16","cellar",477,"-","-",16978,3470,14652,"ale","ale"
"w10035780_HLF",20,16,"List 16","cellar",477,"-","-",16978,3470,14652,"beer","beer"
"w10035780_HLF",21,16,"List 16","checklist",458,"-","-",13303,2651,11446,"completion","completion"
"w10035780_HLF",21,16,"List 16","checklist",458,"-","-",13303,2651,11446,"objects","objects"
"w10035780_HLF",21,16,"List 16","checklist",458,"-","-",13303,2651,11446,"things","things"
"w10035780_HLF",22,16,"List 16","pole",476,"-","-",11749,1676,10827,"north","north"
"w10035780_HLF",22,16,"List 16","pole",476,"-","-",11749,1676,10827,"south","south"
"w10035780_HLF",22,16,"List 16","pole",476,"-","-",11749,1676,10827,"dancing","dancing"
"w10035780_HLF",23,16,"List 16","raindrop",461,"-","-",15746,2480,14435,"drink","drink"
"w10035780_HLF",23,16,"List 16","raindrop",461,"-","-",15746,2480,14435,"snow","snow"
"w10035780_HLF",23,16,"List 16","raindrop",461,"-","-",15746,2480,14435,"wet","wet"
"w10035780_HLF",24,16,"List 16","note",460,"-","-",11040,4167,9909,"read","read"
"w10035780_HLF",24,16,"List 16","note",460,"-","-",11040,4167,9909,"write","write"
"w10035780_HLF",24,16,"List 16","note",460,"-","-",11040,4167,9909,"take","take"
"w10035780_HLF",25,16,"List 16","coal",459,"-","-",15474,2357,14676,"santa","santa"
